id_coleta;id_fazenda;id_rota;data_coleta;volume_litros;temperatura_c;gordura_pct;proteina_pct;acidez
66501;22;3;02/08/2024;4944.21;2.7;4.14;3.88;14.36
66513;236;1;02/08/2024;3383.68;4.9;3.45;3.04;14.23
66518;22;16;03/08/2024;3621.26;5.9;5.13;3.9;18.79
66519;25;16;03/08/2024;4458.42;8.8;5.1;3.44;15.91
66520;125;18;03/08/2024;1339.47;5.8;3.98;3.51;18.41
66522;239;2;03/08/2024;4366.55;2.4;3.33;3.19;18.99
66524;63;7;03/08/2024;2423.82;3.0;4.06;3.04;16.29
66525;209;18;03/08/2024;4522.41;8.4;4.24;3.0;17.38
66532;14;10;03/08/2024;398.06;8.3;4.5;;17.2
66536;107;7;03/08/2024;3375.44;3.5;5.39;3.11;15.83
66539;95;3;03/08/2024;2340.29;2.6;4.77;3.13;19.78
66545;152;7;03/08/2024;4112.87;9.9;3.32;3.69;18.21
66547;180;6;03/08/2024;3865.42;9.3;3.62;3.47;16.35
66548;39;5;03/08/2024;548.19;3.4;3.76;3.74;18.87
66551;223;1;03/08/2024;922.86;4.6;4.45;3.24;
66552;181;5;03/08/2024;281.87;2.1;3.8;3.9;17.71
66553;69;14;03/08/2024;649.0;2.5;4.55;2.87;15.18
66559;167;13;03/08/2024;3479.12;8.5;5.39;3.76;15.12
66560;101;4;03/08/2024;1603.68;9.9;3.16;;15.45
66561;86;11;03/08/2024;3644.21;8.9;3.97;3.51;18.9
66565;10;13;03/08/2024;4815.01;2.4;4.93;3.27;16.18
66569;131;8;03/08/2024;2855.71;4.0;3.16;3.18;15.4
66570;201;19;03/08/2024;4506.21;8.1;5.26;3.91;15.92
66573;62;13;03/08/2024;2219.75;9.3;3.19;3.71;16.33
66574;190;8;03/08/2024;4368.86;4.0;3.53;3.13;17.96
66577;58;7;03/08/2024;4780.03;4.6;;3.5;14.16
66583;171;4;03/08/2024;532.91;7.2;5.45;3.4;19.04
66585;211;5;03/08/2024;3599.71;8.4;4.06;3.59;15.43
66586;19;16;03/08/2024;4505.08;9.4;5.41;3.14;15.18
66587;13;17;03/08/2024;540.87;2.7;3.34;2.92;14.82
66588;155;18;03/08/2024;2086.0;6.5;4.58;;17.35
66589;179;12;03/08/2024;781.51;3.8;3.23;3.75;17.6
66595;70;20;03/08/2024;4864.02;4.3;3.73;3.4;18.03
66596;85;11;03/08/2024;2938.49;6.6;;3.17;15.33
66599;81;8;03/08/2024;1379.57;4.6;4.08;2.84;17.55
66605;18;10;03/08/2024;3252.11;7.1;4.5;3.91;17.05
66608;5;3;03/08/2024;2743.49;3.4;3.57;2.93;15.84
66610;178;14;03/08/2024;4684.73;4.1;3.36;3.38;19.46
66612;48;2;03/08/2024;4230.19;5.8;5.12;3.87;19.83
66613;77;6;03/08/2024;385.16;5.7;4.86;3.92;17.16
66615;213;19;03/08/2024;2235.82;5.6;4.35;3.75;19.11
66617;37;18;03/08/2024;3424.36;5.0;4.8;2.83;15.03
66621;141;7;03/08/2024;4253.58;3.4;3.02;3.8;18.14
66623;127;2;03/08/2024;808.83;9.6;3.18;3.8;17.27
66628;158;19;03/08/2024;1872.95;4.9;4.35;3.41;18.06
66629;53;5;03/08/2024;3217.07;9.9;5.28;3.43;15.29
66637;123;4;03/08/2024;372.49;5.0;4.79;3.08;17.96
66639;47;20;03/08/2024;4140.98;8.6;4.38;3.66;14.55
66641;49;18;04/08/2024;963.59;8.4;5.4;2.85;19.69
66642;160;9;04/08/2024;401.27;6.9;5.3;3.72;19.57
66644;144;16;04/08/2024;4158.84;5.6;3.87;2.85;18.68
66645;85;15;04/08/2024;2523.88;5.0;4.75;3.41;16.4
66650;219;2;04/08/2024;4681.97;3.2;4.24;3.65;18.47
66652;168;13;04/08/2024;2284.98;5.1;;3.51;15.7
66661;32;9;04/08/2024;4359.91;8.4;;;18.48
66668;28;10;04/08/2024;2603.95;5.6;4.77;3.96;17.74
66669;230;14;04/08/2024;2989.75;3.1;3.58;;16.0
66672;167;5;04/08/2024;4847.54;9.1;;2.95;16.79
66673;176;17;04/08/2024;384.32;6.1;4.25;3.32;17.0
66675;48;17;04/08/2024;2970.17;;4.59;3.16;16.4
66680;46;4;04/08/2024;242.31;6.5;5.02;3.56;18.84
66682;117;8;04/08/2024;3530.93;;3.68;2.86;14.04
66687;40;14;04/08/2024;522.85;7.2;3.6;3.88;17.01
66690;1;19;04/08/2024;4920.59;9.9;3.8;3.79;18.08
66691;211;8;04/08/2024;4694.61;9.9;3.41;3.93;17.98
66692;112;14;04/08/2024;3927.3;4.4;3.99;3.1;14.47
66694;76;6;04/08/2024;2704.89;4.8;4.01;3.01;15.92
66695;53;19;04/08/2024;4696.48;9.6;3.43;3.06;14.76
66699;187;15;04/08/2024;1850.94;9.4;3.14;3.27;16.71
66700;60;2;04/08/2024;4313.38;;4.03;2.82;17.7
66701;57;14;04/08/2024;1713.6;7.8;4.37;3.68;17.33
66704;234;17;04/08/2024;2053.03;2.7;4.61;3.36;15.61
66705;20;3;04/08/2024;3548.17;6.3;3.11;3.05;18.83
66716;38;12;04/08/2024;1654.32;5.6;4.11;2.94;14.39
66720;149;10;04/08/2024;1726.6;2.2;4.46;3.12;14.1
66721;70;4;04/08/2024;1314.07;9.5;3.9;3.59;18.46
66725;197;12;04/08/2024;1479.83;10.0;4.8;3.66;19.94
66726;106;10;04/08/2024;944.14;5.9;3.04;3.44;15.69
66728;203;7;04/08/2024;4612.95;6.1;5.31;3.27;17.77
66729;213;9;04/08/2024;2648.7;8.3;3.18;3.42;19.15
66734;218;6;04/08/2024;4962.47;3.8;4.52;3.69;15.19
66736;161;4;04/08/2024;1240.77;5.1;4.53;3.55;17.73
66737;201;20;04/08/2024;1153.65;3.5;4.33;3.8;16.91
66738;101;2;04/08/2024;3759.27;5.3;3.82;3.17;
66744;18;18;04/08/2024;4923.17;8.4;4.24;3.06;16.62
66745;132;11;04/08/2024;1956.27;9.2;3.83;3.7;14.25
66755;198;6;04/08/2024;2655.36;9.5;3.58;3.96;19.29
66758;241;2;04/08/2024;770.66;6.3;4.64;3.64;16.38
66761;116;17;04/08/2024;4291.52;2.7;4.42;3.34;18.62
66765;75;2;04/08/2024;3066.08;7.7;3.25;3.2;17.18
66767;33;6;04/08/2024;2028.41;6.0;4.33;3.41;16.61
66768;221;7;04/08/2024;4825.3;7.6;3.17;;17.71
66769;96;12;04/08/2024;1469.3;2.6;3.19;2.81;16.13
66772;83;7;04/08/2024;3636.96;9.6;4.17;3.27;14.82
66773;243;7;04/08/2024;3435.46;5.4;4.16;3.12;14.71
66776;125;12;04/08/2024;1605.41;9.5;4.96;3.74;14.63
66782;245;4;04/08/2024;2917.42;4.1;4.53;3.66;17.73
66783;105;3;04/08/2024;1494.58;;4.61;3.96;14.92
66786;225;19;05/08/2024;3629.06;6.8;;3.84;14.64
66790;199;20;05/08/2024;1786.81;2.9;3.75;3.15;14.02
66794;205;12;05/08/2024;4210.36;6.2;5.07;2.86;18.48
66798;40;12;05/08/2024;4499.0;4.8;3.0;3.25;18.37
66799;114;6;05/08/2024;1933.52;5.5;4.08;2.94;17.01
66802;21;19;05/08/2024;939.26;9.4;5.25;3.35;19.19
66803;136;18;05/08/2024;4724.45;4.3;3.81;;17.29
66805;192;14;05/08/2024;913.88;3.4;4.82;2.88;18.44
66812;238;15;05/08/2024;1795.86;4.8;4.12;3.61;15.56
66825;7;4;05/08/2024;1838.79;8.1;;3.63;19.1
66830;51;6;05/08/2024;1002.14;6.7;4.5;3.58;17.17
66833;138;18;05/08/2024;750.98;8.4;3.8;3.76;15.0
66834;128;4;05/08/2024;2539.65;5.9;5.38;3.81;19.34
66839;201;13;05/08/2024;4378.93;6.3;3.63;3.27;19.78
66841;48;11;05/08/2024;3769.87;5.0;3.87;2.95;
66846;105;10;05/08/2024;3350.74;7.3;4.43;3.52;17.28
66854;106;13;05/08/2024;3885.96;4.7;3.61;2.82;18.11
66858;97;20;05/08/2024;1748.91;2.4;5.09;3.22;15.54
66859;173;7;05/08/2024;4429.86;8.1;4.78;3.43;18.69
66862;4;2;05/08/2024;1531.44;;5.24;3.4;19.58
66863;227;5;05/08/2024;1743.03;9.6;4.22;3.08;17.61
66865;38;9;05/08/2024;4305.97;4.5;4.63;3.44;19.93
66872;54;9;05/08/2024;2367.72;7.7;3.47;3.32;18.45
66877;69;17;05/08/2024;4978.95;8.6;4.79;3.47;17.96
66878;72;15;05/08/2024;950.44;2.5;4.56;3.69;16.77
66879;236;14;05/08/2024;3993.41;7.2;3.02;3.19;16.46
66880;30;8;05/08/2024;2700.45;5.6;4.43;3.89;
66885;27;4;05/08/2024;2020.68;7.3;4.71;3.28;19.66
66888;213;9;05/08/2024;902.21;5.4;5.22;3.71;16.73
66893;68;6;05/08/2024;2484.87;8.9;4.03;3.53;17.08
66895;215;11;05/08/2024;1823.03;5.3;3.79;3.93;18.91
66896;10;14;05/08/2024;555.53;;4.74;;16.49
66897;1;9;05/08/2024;2110.71;8.9;4.49;2.87;19.74
66898;30;10;06/08/2024;1228.77;;3.66;2.93;16.47
66899;36;17;06/08/2024;4369.8;9.4;4.8;3.77;16.61
66902;193;12;06/08/2024;1930.95;4.1;5.18;3.51;17.26
66903;64;7;06/08/2024;959.92;5.2;3.02;2.97;15.52
66904;93;11;06/08/2024;216.87;4.2;4.42;3.31;
66908;231;9;06/08/2024;4943.02;5.6;4.82;3.52;18.17
66914;25;13;06/08/2024;4833.2;3.0;;3.71;15.2
66915;24;3;06/08/2024;915.44;8.0;4.39;2.82;15.37
66920;172;19;06/08/2024;1018.49;5.6;3.09;2.83;16.92
66922;88;14;06/08/2024;-1638.09;6.6;3.94;3.41;17.69
66925;195;15;06/08/2024;2914.67;;4.66;3.92;19.39
66926;79;16;06/08/2024;2632.61;6.3;4.26;3.57;19.92
66930;55;8;06/08/2024;1151.07;3.2;3.55;3.55;17.38
66931;219;5;06/08/2024;1172.4;8.1;4.1;3.46;19.66
66941;3;10;06/08/2024;3553.1;8.0;3.57;3.35;19.49
66944;210;16;06/08/2024;727.79;3.6;4.53;3.34;15.64
66945;10;3;06/08/2024;4293.65;3.1;4.94;2.93;
66953;162;5;06/08/2024;2085.06;4.8;3.5;3.4;15.67
66954;81;14;06/08/2024;1158.18;3.4;5.0;3.99;19.54
66957;108;10;06/08/2024;426.07;5.9;3.68;3.89;15.7
66958;233;10;06/08/2024;1187.72;9.8;5.37;3.1;17.15
66961;66;8;06/08/2024;4097.11;9.4;3.34;;18.2
66964;245;2;06/08/2024;506.08;6.4;4.94;3.2;17.49
66967;214;6;06/08/2024;4370.72;8.2;5.22;3.55;16.27
66974;62;1;06/08/2024;2993.9;9.9;4.63;3.76;18.56
66976;161;4;06/08/2024;2190.57;2.6;4.85;3.81;
66977;22;12;06/08/2024;1146.02;8.8;3.35;3.52;15.74
66979;178;17;06/08/2024;4817.72;8.4;3.7;3.81;18.48
66980;199;8;06/08/2024;3124.37;3.2;5.39;3.72;18.69
66981;101;12;06/08/2024;1719.51;;;3.16;16.89
66982;20;12;06/08/2024;4710.18;2.5;4.28;3.12;18.51
66986;82;14;06/08/2024;719.92;4.4;3.7;3.85;19.9
66989;89;20;06/08/2024;-4290.8;6.6;3.64;3.77;16.22
66990;56;4;06/08/2024;917.74;6.6;3.21;3.21;17.54
66991;155;18;06/08/2024;4608.68;2.3;4.21;3.27;15.31
67007;131;5;06/08/2024;950.23;2.5;3.09;3.32;16.36
67010;219;18;07/08/2024;1233.19;9.1;4.8;3.85;15.64
67012;141;12;07/08/2024;4664.06;5.0;3.07;3.26;17.31
67014;209;5;07/08/2024;1995.36;5.3;5.37;2.82;15.34
67015;23;18;07/08/2024;1065.49;8.6;3.78;3.64;17.34
67017;75;4;07/08/2024;1987.27;7.2;4.01;3.52;16.56
67022;83;7;07/08/2024;655.1;9.9;5.38;3.38;16.1
67025;6;9;07/08/2024;3150.0;4.1;3.56;3.9;
67026;235;14;07/08/2024;2473.84;3.3;4.13;;18.73
67029;215;17;07/08/2024;3669.57;7.0;;2.85;15.19
67032;111;11;07/08/2024;1544.13;7.0;5.45;3.46;17.4
67034;239;6;07/08/2024;2200.83;;5.2;3.81;19.17
67040;173;19;07/08/2024;916.92;2.3;5.0;2.93;15.0
67041;140;4;07/08/2024;2622.74;9.0;4.9;2.92;15.83
67046;43;6;07/08/2024;3184.72;8.3;3.38;3.01;16.69
67047;19;12;07/08/2024;1727.59;7.0;4.7;3.13;18.35
67049;221;12;07/08/2024;2405.45;8.4;3.23;3.59;16.16
67053;190;7;07/08/2024;3953.16;;3.96;3.53;16.76
67055;35;18;07/08/2024;2083.19;9.8;3.66;2.86;16.31
67058;160;14;07/08/2024;3368.91;3.5;3.12;3.54;19.97
67060;182;12;07/08/2024;1696.77;5.7;4.06;3.71;19.24
67061;91;15;07/08/2024;2009.65;7.2;4.01;2.81;15.03
67063;242;13;07/08/2024;4059.76;2.9;4.95;3.78;18.07
67064;54;20;07/08/2024;4362.6;5.9;4.39;3.59;19.08
67065;106;18;07/08/2024;600.16;3.6;3.97;3.58;14.83
67071;129;6;07/08/2024;3434.69;5.4;4.2;2.9;14.48
67073;97;14;07/08/2024;4937.84;3.8;4.98;3.22;16.45
67078;90;16;07/08/2024;342.03;7.4;3.33;2.93;17.09
67085;164;12;07/08/2024;4640.83;3.6;3.28;3.87;18.87
67089;107;2;07/08/2024;3675.31;7.7;4.23;3.98;14.04
67095;194;12;07/08/2024;2358.08;8.0;5.32;3.73;16.46
67098;125;8;07/08/2024;2671.36;8.9;4.06;3.14;19.66
67105;57;19;07/08/2024;656.12;7.8;5.21;3.26;16.43
67106;99;18;07/08/2024;4718.04;;3.57;3.18;16.57
67107;44;1;07/08/2024;4610.81;2.7;4.19;3.32;14.01
67108;11;15;07/08/2024;357.21;8.4;4.16;3.78;16.9
67110;80;5;07/08/2024;4395.78;5.9;4.4;;14.64
67112;155;19;07/08/2024;739.15;2.0;3.84;3.66;14.88
67114;222;16;07/08/2024;2640.28;6.5;4.2;3.83;14.18
67117;96;13;07/08/2024;3474.25;6.4;3.49;;14.95
67118;40;6;07/08/2024;4610.84;3.5;5.0;3.34;15.01
67120;27;2;07/08/2024;3136.93;10.0;3.96;3.73;18.89
67121;245;7;07/08/2024;309.94;6.6;4.05;3.99;14.33
67122;226;4;07/08/2024;2695.75;4.7;3.21;3.7;14.74
67126;1;7;07/08/2024;4203.87;2.5;3.77;3.73;19.11
67129;74;20;07/08/2024;3372.9;6.0;3.85;3.57;19.21
67137;117;13;07/08/2024;4666.05;4.6;5.09;3.05;19.88
67142;8;7;07/08/2024;1152.51;5.1;3.4;3.84;19.95
67143;38;19;07/08/2024;3500.86;7.2;4.09;2.83;16.66
67144;196;19;08/08/2024;3813.24;9.9;4.26;3.98;18.21
67145;124;10;08/08/2024;4556.77;3.1;4.29;3.65;14.68
67148;244;5;08/08/2024;3812.98;6.7;3.58;3.46;18.91
67149;144;18;08/08/2024;3717.62;5.5;3.07;3.75;15.22
67152;100;10;08/08/2024;4157.22;5.3;3.13;3.23;18.52
67154;243;9;08/08/2024;932.73;4.6;4.01;3.71;15.8
67156;191;10;08/08/2024;1570.55;5.6;5.31;3.13;14.92
67159;60;16;08/08/2024;2780.79;4.7;4.77;3.03;15.59
67161;49;7;08/08/2024;3327.23;3.4;3.22;3.64;16.08
67163;23;9;08/08/2024;2944.46;8.9;4.36;3.92;19.12
67164;203;10;08/08/2024;2377.9;9.5;3.75;2.92;17.38
67172;162;1;08/08/2024;579.54;7.2;4.97;3.27;17.39
67177;86;8;08/08/2024;2308.75;4.3;3.3;2.99;19.89
67184;67;13;08/08/2024;1119.82;2.7;5.15;2.93;19.03
67188;56;12;08/08/2024;3938.72;6.7;4.96;3.07;15.37
67199;239;17;08/08/2024;1030.38;8.5;3.27;3.69;14.27
67201;216;19;08/08/2024;1153.14;4.0;4.36;3.08;19.26
67204;18;17;08/08/2024;1315.86;3.5;4.31;2.98;
67205;151;17;08/08/2024;4294.48;2.5;3.24;3.17;16.52
67210;2;6;08/08/2024;2665.79;8.2;4.02;3.94;17.19
67214;126;16;08/08/2024;571.63;8.2;4.69;3.43;15.72
67216;212;4;08/08/2024;2484.85;9.2;4.65;3.57;19.81
67219;63;9;08/08/2024;1313.89;8.4;4.91;2.91;
67220;28;19;08/08/2024;1344.07;4.0;3.05;3.32;18.41
67221;3;10;08/08/2024;1464.82;8.7;3.57;3.72;19.65
67223;179;12;08/08/2024;274.13;6.7;;3.46;18.22
67228;209;10;08/08/2024;755.62;8.5;3.55;3.73;18.4
67236;92;4;08/08/2024;2025.39;;3.94;3.01;19.43
67239;194;4;08/08/2024;602.91;8.0;4.71;3.55;19.78
67240;189;3;08/08/2024;1516.81;7.8;4.42;3.63;18.49
67241;188;16;08/08/2024;2655.06;8.8;4.01;;15.96
67242;171;19;08/08/2024;821.45;2.3;4.47;3.26;17.02
67243;116;10;08/08/2024;3172.24;;4.54;2.93;15.62
67244;153;17;08/08/2024;2676.71;8.4;3.5;3.2;15.26
67247;27;19;08/08/2024;4587.95;9.3;5.11;3.42;17.98
67251;20;3;08/08/2024;2967.81;9.8;3.8;3.71;18.63
67257;131;3;09/08/2024;3585.71;5.9;3.78;2.86;15.4
67260;176;6;09/08/2024;1906.41;;3.47;3.18;15.59
67268;156;16;09/08/2024;1737.74;5.3;4.44;2.82;19.68
67269;67;6;09/08/2024;3011.39;2.2;3.19;2.95;
67274;146;20;09/08/2024;3700.23;7.5;4.86;4.0;19.24
67275;111;2;09/08/2024;4167.56;9.3;5.12;3.69;18.76
67280;122;4;09/08/2024;2869.34;4.0;4.54;2.87;14.29
67287;210;7;09/08/2024;2173.68;6.3;3.26;3.31;18.96
67289;94;11;09/08/2024;4428.33;3.3;4.18;3.74;17.26
67290;112;3;09/08/2024;2169.52;9.2;5.46;3.67;17.77
67296;231;14;09/08/2024;2576.73;3.6;3.11;3.73;19.28
67299;238;5;09/08/2024;2553.62;;5.01;2.99;19.0
67307;158;2;09/08/2024;362.08;;3.2;3.91;15.81
67309;97;6;09/08/2024;3927.09;9.2;5.18;3.5;18.05
67316;56;10;09/08/2024;1837.24;;3.76;2.93;15.35
67319;218;13;09/08/2024;3637.21;5.0;4.9;2.83;16.78
67324;150;17;09/08/2024;2252.39;9.8;3.96;3.87;15.72
67326;140;9;09/08/2024;4227.02;9.8;5.45;3.95;16.58
67327;193;1;09/08/2024;1474.8;5.5;5.32;3.81;19.16
67329;226;10;09/08/2024;1332.75;7.6;4.26;3.36;18.47
67342;66;9;09/08/2024;1836.78;2.7;4.41;3.9;14.39
67344;22;16;09/08/2024;1818.65;3.2;4.43;3.89;14.15
67346;202;3;09/08/2024;3828.87;7.6;4.41;3.74;16.49
67348;145;17;09/08/2024;1951.46;9.4;4.82;3.22;17.41
67351;182;7;09/08/2024;648.92;2.0;4.73;3.47;14.03
67358;17;16;10/08/2024;3528.84;7.4;4.93;3.63;
67359;226;18;10/08/2024;3680.52;6.7;4.8;2.92;14.02
67360;177;3;10/08/2024;1857.33;3.5;3.05;3.63;18.92
67364;163;12;10/08/2024;3227.59;9.5;4.1;3.32;16.45
67365;136;13;10/08/2024;453.77;4.9;3.74;3.03;16.66
67367;195;8;10/08/2024;1166.44;3.3;4.89;3.79;19.47
67372;74;14;10/08/2024;1945.08;7.3;4.32;2.83;15.65
67373;234;20;10/08/2024;3640.96;9.0;4.62;2.91;
67382;77;15;10/08/2024;894.91;;3.58;3.28;
67393;242;19;10/08/2024;3347.28;3.6;3.01;;19.99
67399;181;6;10/08/2024;2467.63;5.1;4.73;2.97;17.47
67405;190;7;10/08/2024;1208.64;9.7;4.95;3.58;17.46
67414;207;3;10/08/2024;2005.54;6.9;3.82;3.37;19.21
67416;152;11;10/08/2024;3522.88;6.7;;2.92;18.41
67420;59;20;10/08/2024;1311.64;;3.94;3.42;14.11
67421;135;14;10/08/2024;4596.29;9.7;4.25;4.0;16.86
67422;206;14;10/08/2024;2993.9;9.0;4.46;2.95;16.01
67423;241;2;10/08/2024;570.04;;3.33;3.57;17.23
67425;34;13;10/08/2024;1424.52;6.7;4.33;3.06;18.6
67426;149;18;10/08/2024;3228.4;6.5;3.71;3.63;14.82
67427;216;2;10/08/2024;229.19;9.7;3.64;3.36;14.74
67428;53;4;10/08/2024;3600.56;7.9;4.95;3.53;17.5
67431;148;8;10/08/2024;600.4;3.1;4.12;2.87;15.37
67433;144;15;10/08/2024;1358.16;;4.91;2.93;14.67
67434;185;5;10/08/2024;1559.15;2.1;4.26;3.47;
67437;12;16;10/08/2024;3236.54;3.3;4.03;3.81;16.47
67438;84;4;10/08/2024;1100.79;4.5;5.07;3.67;17.66
67439;237;4;10/08/2024;1000.7;3.4;3.96;2.91;16.5
67441;107;5;10/08/2024;213.78;;4.0;3.64;15.71
67444;209;15;10/08/2024;4880.51;8.9;;3.5;16.8
67453;48;8;10/08/2024;-4402.34;2.3;;2.83;18.48
67464;31;4;10/08/2024;3285.75;6.1;4.64;3.94;
67465;19;15;10/08/2024;2373.41;6.4;3.17;3.76;14.79
67467;192;16;10/08/2024;2516.04;9.4;4.77;2.96;16.07
67469;83;13;10/08/2024;2533.98;4.2;4.01;3.93;14.34
67473;172;12;10/08/2024;726.54;;4.01;3.28;14.93
67477;81;13;10/08/2024;4565.0;3.9;3.75;3.71;16.03
67484;69;3;10/08/2024;2196.07;6.1;4.28;3.26;
67488;191;3;10/08/2024;2860.38;9.4;3.29;3.45;17.36
67489;196;19;11/08/2024;2477.06;;4.41;3.93;14.76
67490;168;11;11/08/2024;1115.44;2.5;3.16;2.84;19.85
67496;178;18;11/08/2024;1382.08;9.7;3.42;;17.94
67497;214;2;11/08/2024;286.62;7.3;3.03;3.44;17.72
67500;62;11;11/08/2024;4748.64;7.2;4.05;3.19;16.09
67503;94;9;11/08/2024;2092.8;7.4;3.79;3.7;16.25
67505;47;4;11/08/2024;2373.7;7.8;4.17;3.6;
67510;18;13;11/08/2024;1674.87;7.6;4.89;3.17;19.55
67511;195;6;11/08/2024;1404.07;9.5;4.31;2.89;14.75
67513;213;14;11/08/2024;1267.33;3.4;4.99;3.81;16.36
67518;55;12;11/08/2024;1205.47;8.0;4.68;3.54;17.94
67519;25;5;11/08/2024;4928.36;5.5;4.62;3.45;14.72
67520;146;19;11/08/2024;3363.41;7.6;5.16;3.21;15.21
67524;2;17;11/08/2024;1750.99;9.8;3.82;3.43;17.82
67528;95;6;11/08/2024;883.34;3.0;3.01;3.72;16.28
67534;90;6;11/08/2024;4146.68;;3.12;3.08;
67537;123;8;11/08/2024;4378.85;5.9;3.68;3.8;17.05
67539;71;20;11/08/2024;4494.11;9.4;4.23;;16.85
67540;27;13;11/08/2024;709.25;2.8;4.39;3.65;18.09
67544;212;6;11/08/2024;4002.73;4.7;4.96;3.11;15.33
67545;237;2;11/08/2024;4992.31;7.6;4.89;3.9;16.22
67548;51;6;11/08/2024;1786.09;5.7;4.44;2.95;19.38
67564;181;9;11/08/2024;1517.73;8.8;5.23;3.12;14.28
67569;59;6;11/08/2024;1332.84;;4.04;3.12;15.18
67572;121;5;11/08/2024;2883.48;8.6;5.48;3.63;14.44
67573;109;1;11/08/2024;4138.58;9.7;4.67;3.24;19.55
67576;81;6;11/08/2024;4933.66;2.7;5.22;2.95;19.95
67577;190;3;11/08/2024;3096.74;8.3;4.39;4.0;14.85
67582;30;16;11/08/2024;494.73;8.1;4.02;3.87;17.95
67584;4;13;11/08/2024;4045.88;3.3;4.59;3.48;16.62
67586;44;7;11/08/2024;1791.6;9.9;5.14;3.92;17.77
67588;243;2;11/08/2024;1782.66;9.3;5.39;2.83;19.29
67589;11;9;11/08/2024;2297.97;9.4;5.44;3.49;19.04
67592;111;9;11/08/2024;412.5;8.3;4.82;3.32;16.06
67604;206;20;11/08/2024;3663.34;6.9;5.42;2.98;
67605;112;3;11/08/2024;2856.51;7.6;5.15;3.12;17.34
67607;65;5;11/08/2024;2329.71;9.6;4.68;3.35;15.3
67608;211;4;11/08/2024;992.74;10.0;4.52;3.26;14.71
67609;16;3;11/08/2024;4970.02;7.8;4.23;3.8;18.38
67612;58;11;11/08/2024;1702.55;2.7;5.35;3.54;17.53
67628;66;1;12/08/2024;3942.86;5.1;3.32;3.25;14.93
67629;240;5;12/08/2024;4663.13;7.6;3.13;3.42;16.87
67630;132;20;12/08/2024;3238.8;7.3;3.67;3.39;18.66
67635;22;8;12/08/2024;2180.68;2.0;3.16;3.02;16.28
67636;4;9;12/08/2024;3620.53;4.2;4.21;2.86;18.21
67638;99;17;12/08/2024;3564.01;8.7;4.31;3.06;17.83
67642;101;3;12/08/2024;2688.39;5.5;3.93;3.39;15.77
67643;74;6;12/08/2024;3149.5;4.9;4.25;3.16;17.69
67647;140;18;12/08/2024;808.41;8.1;3.85;3.17;17.41
67653;52;9;12/08/2024;4754.19;9.3;4.72;3.7;19.72
67661;230;15;12/08/2024;1831.34;8.1;3.83;3.02;19.51
67663;232;2;12/08/2024;3977.16;6.8;4.02;3.86;14.04
67669;76;11;12/08/2024;3293.14;8.0;4.55;3.81;17.3
67675;49;8;12/08/2024;362.29;6.4;4.59;3.54;18.89
67682;175;3;12/08/2024;242.25;3.1;3.45;3.55;14.71
67683;106;2;12/08/2024;1978.37;3.3;3.95;3.15;15.83
67685;51;20;12/08/2024;4505.45;7.8;5.44;2.87;14.15
67688;226;19;12/08/2024;2783.44;4.4;3.64;3.84;14.96
67689;57;7;12/08/2024;2759.63;7.2;3.9;3.12;16.46
67692;80;16;12/08/2024;1847.45;6.5;5.28;3.37;18.4
67693;149;20;12/08/2024;689.33;7.1;3.27;;17.58
67696;120;12;12/08/2024;2574.28;7.6;5.23;3.12;19.51
67698;169;7;12/08/2024;2156.37;9.8;3.76;3.73;17.95
67702;163;7;12/08/2024;427.01;9.1;5.4;3.36;16.82
67703;121;12;12/08/2024;1582.52;2.3;3.95;3.47;14.9
67705;102;15;12/08/2024;3412.72;6.9;3.58;2.93;18.43
67712;46;7;12/08/2024;481.18;8.6;4.02;3.08;15.29
67715;167;16;12/08/2024;512.35;4.8;3.27;3.56;16.17
67719;178;7;12/08/2024;1219.41;6.4;5.11;3.73;17.15
67724;195;17;12/08/2024;4582.56;;5.47;4.0;17.99
67725;55;19;12/08/2024;2506.47;4.8;5.24;3.57;16.84
67727;191;1;12/08/2024;4665.22;3.1;5.38;3.82;17.9
67729;54;8;12/08/2024;2900.09;5.2;4.19;3.6;15.71
67730;66;10;13/08/2024;4335.69;8.8;3.45;3.99;14.05
67736;24;20;13/08/2024;3586.04;8.0;4.55;3.8;14.8
67739;39;4;13/08/2024;3396.55;2.6;3.02;3.43;15.62
67740;194;16;13/08/2024;3257.13;3.5;3.17;3.18;19.68
67743;215;3;13/08/2024;4061.7;4.4;4.37;3.94;16.46
67745;64;14;13/08/2024;4921.81;3.8;3.04;3.3;14.41
67747;170;8;13/08/2024;299.88;6.6;3.54;3.97;14.76
67753;219;12;13/08/2024;814.04;4.6;5.26;3.79;14.36
67756;40;9;13/08/2024;3316.98;4.7;3.23;3.02;16.51
67758;198;20;13/08/2024;2768.93;3.0;3.14;3.36;19.98
67760;217;4;13/08/2024;2170.91;7.6;3.25;3.58;14.65
67764;114;17;13/08/2024;437.56;3.8;4.3;3.28;16.91
67765;172;1;13/08/2024;3475.04;8.6;5.25;3.03;16.15
67773;201;17;13/08/2024;405.28;7.0;3.17;3.97;15.53
67778;63;4;13/08/2024;1873.12;2.2;4.44;3.69;15.91
67789;52;19;13/08/2024;4994.88;7.1;5.49;3.74;15.96
67791;116;16;13/08/2024;3167.93;7.3;3.73;3.11;16.0
67792;111;17;13/08/2024;2962.95;4.9;3.8;2.98;19.74
67794;163;19;13/08/2024;3893.15;6.3;4.8;3.18;
