id_pedido,id_cliente,data_pedido,status,canal,desconto_pct
3713,97,2023-01-04,Entregue,Direto,5.2
3714,75,2023-07-14,Cancelado,E-COMMERCE,9.4
3715,64,2023-06-16,Cancelado,E-commerce,3.67
3716,25,2023-01-30,Faturado,Direto,13.34
3717,194,2024-11-22,Cancelado,DIRETO,1.47
3718,127,2024-06-14,Faturado,Representante,1.5
3719,116,2024-11-26,ENTREGUE,Direto,1.21
3720,34,2023-08-29,Cancelado,Representante,0.33
3721,35,2023-10-07,Entregue,Direto,
3722,174,2023-11-01,ENTREGUE,Representante,13.52
3723,39,2024-12-13,Cancelado,Representante,10.43
3724,8,2024-04-23,Faturado,Direto,1.83
3725,33,2024-06-10,Em separação,DIRETO,
3726,147,2023-10-30,entregue,E-commerce,5.8
3727,19,2024-07-24,FATURADO,Representante,3.39
3728,32,2024-02-24,ENTREGUE,REPRESENTANTE,4.78
3729,180,2024-07-04,em separação,E-commerce,2.17
3730,180,2023-12-18,Em separação,E-commerce,11.98
3731,92,2024-11-11,Faturado,Representante,
3732,151,2023-04-06,Faturado,E-commerce,2.22
3733,23,2024-09-03,EM SEPARAÇÃO,E-commerce,1.79
3734,87,2024-01-31,Faturado,DIRETO,
3735,126,2024-03-29,cancelado,e-commerce,4.18
3736,107,2024-05-27,Faturado,Representante,
3737,16,2024-09-12,Em separação,E-commerce,9.5
3738,45,28/04/2023,Em separação,Representante,5.05
3739,42,2024-12-11,Faturado,E-commerce,
3740,138,2023-12-14,faturado,Direto,
3741,194,2023-09-23,Entregue,e-commerce,9.48
3742,146,2024-08-19,Cancelado,E-Commerce,
3743,190,2024-01-14,Entregue,Direto,
3744,81,2023-10-12,FATURADO,E-commerce,7.23
3745,34,2024-09-16,cancelado,Direto,4.12
3746,138,2023-04-09,Faturado,E-commerce,12.65
3747,109,2024-10-09,cancelado,Direto,0.24
3748,58,2024-11-21,Entregue,Representante,1.95
3749,12,2024-11-12,Em separação,e-commerce,14.0
3750,8,2023-09-11,FATURADO,DIRETO,11.46
3751,81,2023-11-11,Entregue,E-commerce,13.29
3752,97,2023-08-30,Faturado,DIRETO,3.3
3753,126,2024-03-28,Faturado,E-commerce,5.03
3754,185,2023-10-29,Em separação,Representante,
3755,23,2023-06-25,Entregue,Direto,10.71
3756,109,2024-12-05,Cancelado,Direto,0.81
3757,10,2024-09-22,entregue,Direto,10.88
3758,178,2023-09-29,Faturado,E-commerce,8.76
3759,56,06/02/2023,Faturado,Representante,5.66
3760,22,2024-12-21,cancelado,e-commerce,12.59
3761,58,2023-02-23,em separação,direto,6.88
3762,13,2024-02-18,Faturado,E-commerce,12.73
3763,183,2024-11-13,Em separação,REPRESENTANTE,5.11
3764,185,2024-07-14,em separação,REPRESENTANTE,
3765,41,04/10/2024,Faturado,E-commerce,12.17
3766,189,2023-05-07,Faturado,Representante,12.93
3767,74,2024-04-06,Cancelado,Direto,13.84
3768,194,2024-12-26,Em separação,E-commerce,11.65
3769,157,2024-01-30,EM SEPARAÇÃO,Direto,
3770,81,2024-03-30,Cancelado,Direto,6.32
3771,92,2023-06-14,Em separação,Representante,7.42
3772,122,2024-11-20,Cancelado,Representante,
3773,72,13/02/2024,EM SEPARAÇÃO,Direto,
3774,11,2023-12-24,Em separação,Direto,7.28
3775,189,2023-03-25,Em Separação,e-commerce,5.07
3776,62,2023-09-08,Cancelado,E-commerce,11.93
3777,108,2023-10-13,Faturado,E-Commerce,14.42
3778,195,2024-01-12,Cancelado,Direto,14.66
3779,10,2023-09-27,Faturado,DIRETO,12.18
3780,135,2024-09-23,Em separação,representante,3.73
3781,26,2023-11-10,Em separação,E-commerce,2.77
3782,93,2023-08-31,Cancelado,E-commerce,
3783,21,2023-11-10,ENTREGUE,Representante,3.06
3784,74,2024-03-20,Em separação,Direto,11.85
3785,100,2024-03-27,Em separação,E-commerce,10.94
3786,193,2024-02-29,Faturado,Representante,4.72
3787,23,2023-07-24,Entregue,Representante,2.51
3788,128,2024-09-19,Cancelado,Direto,13.93
3789,200,2024-04-12,Entregue,E-COMMERCE,2.79
3790,178,17/11/2023,Cancelado,Direto,14.37
3791,155,2024-04-03,Em separação,representante,0.02
3792,112,2023-03-09,Cancelado,Direto,11.59
3793,143,2024-01-26,Cancelado,Representante,12.95
3794,174,2023-04-07,Em separação,E-commerce,0.81
3795,145,2023-05-16,Em separação,E-commerce,3.29
3796,42,2024-09-27,Faturado,representante,14.59
3797,69,2024-09-19,Entregue,direto,11.77
3798,151,2023-03-13,Cancelado,Representante,8.62
3799,40,06/09/2023,Entregue,Representante,
3800,120,2024-05-17,Cancelado,E-commerce,0.84
3801,47,2024-05-16,Cancelado,Representante,2.44
3802,39,2023-11-04,cancelado,E-commerce,13.02
3803,67,2023-10-31,Entregue,Direto,8.19
3804,114,2024-06-17,Faturado,direto,14.1
3805,21,2024-09-13,faturado,Direto,7.06
3806,151,2024-12-25,ENTREGUE,Direto,4.46
3807,178,2023-06-14,Cancelado,Direto,4.29
3808,136,2024-10-12,Em separação,Direto,4.36
3809,43,2024-03-27,em separação,Direto,9.37
3810,105,2023-04-03,Em separação,DIRETO,
3811,7,2023-07-16,cancelado,Direto,
3812,105,2024-02-17,Faturado,Direto,7.19
3813,174,2023-03-22,Faturado,Direto,
3814,196,2024-03-18,EM SEPARAÇÃO,Representante,4.32
3815,104,2024-05-25,Faturado,E-commerce,4.1
3816,82,2023-05-15,Em Separação,Representante,6.93
3817,74,2024-08-02,Em separação,DIRETO,4.77
3818,83,2024-10-17,Faturado,Representante,1.44
3819,185,2024-03-28,faturado,direto,0.84
3820,37,2023-05-24,EM SEPARAÇÃO,Direto,8.45
3821,6,2023-12-10,ENTREGUE,Direto,3.17
3822,67,2023-11-24,Em separação,E-commerce,
3823,8,2023-03-24,Faturado,E-Commerce,11.69
3824,185,2023-09-02,Faturado,E-commerce,0.91
3825,84,2023-12-25,ENTREGUE,Direto,6.86
3826,75,2023-02-20,Em separação,representante,1.56
3827,193,2023-04-25,faturado,E-commerce,13.68
3828,110,2024-07-23,cancelado,Representante,14.6
3829,166,2023-09-03,Em separação,Direto,13.97
3830,16,2024-01-01,Faturado,E-commerce,9.55
3831,151,2024-05-03,Entregue,E-commerce,12.97
3832,148,2024-08-22,cancelado,Direto,2.12
3833,69,2024-10-18,Faturado,Representante,12.28
3834,94,2024-01-09,Faturado,E-commerce,
3835,123,2024-11-27,Em separação,E-commerce,
3836,182,2024-10-16,Entregue,Representante,12.34
3837,107,2023-10-15,Cancelado,E-commerce,2.69
3838,184,2024-12-14,Faturado,Representante,1.15
3839,7,2023-10-04,Entregue,Direto,0.39
3840,67,2024-07-24,Faturado,Direto,0.82
3841,43,2023-07-08,Em Separação,E-commerce,13.01
3842,192,2023-12-23,Faturado,DIRETO,9.92
3843,55,2023-09-29,Cancelado,Direto,11.43
3844,197,2023-10-09,cancelado,direto,
3845,128,2024-06-28,Entregue,Direto,11.03
3846,110,2024-03-03,Cancelado,Representante,3.57
3847,151,2024-06-01,Em separação,Direto,
3848,120,2023-10-28,Faturado,Direto,5.55
3849,50,2024-01-01,Em separação,Direto,12.11
3850,166,2023-09-25,Cancelado,Direto,2.1
3851,20,2024-06-15,Entregue,E-commerce,
3852,164,2024-09-16,CANCELADO,Direto,12.08
3853,155,2023-12-01,Em separação,Direto,3.11
3854,30,2024-06-23,Em separação,Representante,
3855,50,2023-10-06,Faturado,Direto,7.87
3856,65,2023-03-19,Cancelado,Representante,13.08
3857,31,2023-08-24,Faturado,E-commerce,10.86
3858,193,2023-05-31,FATURADO,Direto,2.03
3859,161,2024-10-14,Entregue,Representante,2.44
3860,126,2023-08-06,Faturado,Representante,13.62
3861,99,2024-04-22,Entregue,direto,12.76
3862,110,2024-08-30,Faturado,E-commerce,
3863,144,2024-09-26,Em separação,Direto,7.75
3864,5,2024-09-12,Entregue,Representante,0.78
3865,162,2023-09-17,Em separação,Direto,11.81
3866,191,2023-05-14,Em separação,Direto,2.52
3867,184,2023-09-23,Cancelado,Representante,14.62
3868,75,2023-09-28,Em separação,e-commerce,5.14
3869,51,2024-01-08,Entregue,Direto,8.71
3870,81,2023-05-01,Faturado,E-commerce,12.1
3871,161,2023-01-24,Em separação,Direto,
3872,125,2024-09-07,CANCELADO,E-commerce,1.45
3873,166,2024-07-01,Faturado,E-Commerce,1.42
3874,95,2024-02-18,Cancelado,Direto,11.74
3875,192,2023-09-29,Faturado,Direto,
3876,115,2023-03-30,Em Separação,E-commerce,10.43
3877,199,2023-01-21,Cancelado,REPRESENTANTE,9.02
3878,157,2024-02-10,Entregue,Representante,7.26
3879,4,2023-09-03,Entregue,E-commerce,2.3
3880,119,2024-08-08,Cancelado,E-commerce,
3881,73,2024-01-13,Cancelado,Representante,6.64
3882,13,2024-12-20,Em separação,E-Commerce,8.25
3883,116,2024-07-25,Entregue,representante,
3884,26,2024-08-18,Em Separação,E-commerce,
3885,130,2024-04-07,Faturado,Representante,
3886,181,2023-03-23,cancelado,E-commerce,
3887,124,2024-05-01,faturado,Direto,4.74
3888,97,2024-03-15,Faturado,E-commerce,
3889,114,2023-10-17,Faturado,E-commerce,2.69
3890,33,2023-04-01,Em separação,direto,3.73
3891,105,2023-03-04,Entregue,Direto,
3892,156,2024-06-17,Faturado,Direto,14.57
3893,172,2024-09-27,Faturado,Representante,3.56
3894,102,2024-06-02,Cancelado,E-commerce,7.43
3895,128,2023-08-18,Cancelado,e-commerce,
3896,144,2023-01-04,Em separação,Representante,6.93
3897,144,18/08/2024,Faturado,E-commerce,9.77
3898,53,2024-06-29,Cancelado,Representante,4.66
3899,199,2024-10-24,Entregue,E-commerce,13.62
3900,44,2024-10-02,Em Separação,E-COMMERCE,
3901,126,2023-06-15,Faturado,Representante,12.46
3902,155,2023-02-03,Em separação,e-commerce,2.17
3903,102,28/02/2023,Entregue,E-commerce,8.53
3904,60,2023-02-25,Cancelado,DIRETO,3.61
3905,115,2024-09-18,Faturado,Direto,11.55
3906,168,2024-09-25,Faturado,representante,
3907,50,2024-01-16,Em separação,E-commerce,4.52
3908,73,2023-03-25,Entregue,Direto,0.27
3909,21,2024-12-27,Em separação,Representante,1.05
3910,111,2023-12-05,Faturado,E-commerce,
3911,84,2024-07-19,faturado,Direto,
3912,18,2024-08-06,Entregue,E-commerce,
3913,35,2023-05-03,Entregue,Representante,14.2
3914,102,2023-02-03,Entregue,Representante,11.04
3915,195,2023-10-17,Cancelado,Representante,0.55
3916,60,2023-09-07,Faturado,E-commerce,9.63
3917,95,2023-06-24,Em separação,Direto,8.6
3918,141,2023-05-30,Em separação,Representante,2.3
3919,55,2024-08-09,Em separação,E-commerce,7.96
3920,197,2023-06-21,Entregue,Direto,5.29
3921,130,2024-05-11,em separação,Direto,11.47
3922,79,2024-05-01,Faturado,E-COMMERCE,3.61
3923,149,2024-07-30,FATURADO,Direto,
3924,62,2024-11-15,Entregue,E-commerce,10.09
3925,159,2024-03-22,Faturado,Direto,
3926,182,2024-05-25,Faturado,Representante,8.29
3927,192,2024-02-02,Cancelado,Representante,12.22
3928,65,2023-01-14,Entregue,E-Commerce,10.61
3929,172,2024-04-12,Faturado,DIRETO,13.78
3930,86,2024-04-11,ENTREGUE,Direto,
3931,157,13/06/2024,CANCELADO,Direto,
3932,189,2023-09-26,Cancelado,Direto,3.92
3933,59,2024-07-11,Faturado,Direto,
3934,137,2023-12-05,Entregue,E-COMMERCE,4.9
3935,50,2023-12-09,Faturado,e-commerce,7.9
3936,106,2023-01-16,Entregue,DIRETO,1.47
3937,135,2024-04-23,Faturado,E-Commerce,8.59
3938,156,2023-11-27,Faturado,E-commerce,
3939,18,2023-04-21,Em separação,DIRETO,
3940,150,2024-08-13,Faturado,Representante,6.13
3941,157,2023-03-21,Faturado,Representante,1.16
3942,149,2023-02-04,Cancelado,Direto,9.06
3943,98,2023-01-29,Faturado,Direto,
3944,61,2023-02-23,Em Separação,E-commerce,
3945,20,2024-10-07,Faturado,Direto,2.48
3946,161,2023-08-14,Entregue,Direto,
3947,76,2024-12-11,Entregue,E-commerce,6.42
3948,181,2024-03-31,Cancelado,Direto,14.35
3949,125,2023-08-09,Faturado,REPRESENTANTE,9.3
3950,136,2023-06-24,Cancelado,DIRETO,9.32
3951,9,2024-08-26,Em separação,Direto,7.26
3952,174,2023-06-25,Faturado,E-Commerce,6.07
3953,193,2023-01-13,Em separação,Representante,3.32
3954,97,2023-09-23,cancelado,E-commerce,14.93
3955,85,2023-07-30,Em separação,Representante,
3956,88,2024-11-14,Entregue,E-commerce,2.87
3957,92,2024-09-13,Cancelado,Direto,12.85
3958,18,2024-05-11,Entregue,E-commerce,6.49
3959,88,2024-10-31,Faturado,DIRETO,
3960,179,2023-06-20,Em Separação,Direto,2.12
3961,67,2023-10-05,Faturado,Direto,
3962,85,2023-07-07,Cancelado,E-commerce,
3963,88,2024-10-31,Entregue,Representante,
3964,164,2024-02-19,Cancelado,Representante,9.92
3965,163,2023-07-31,Entregue,representante,2.08
3966,110,2023-05-09,Em separação,E-commerce,3.58
3967,129,2024-07-13,Em separação,Direto,8.09
3968,108,2023-01-03,Faturado,E-commerce,
3969,145,2023-05-26,Em separação,Representante,12.04
3970,181,2024-12-19,Faturado,E-commerce,10.34
3971,82,2024-03-25,Faturado,E-COMMERCE,5.76
3972,37,2024-11-01,Entregue,E-Commerce,6.15
3973,193,2024-12-31,em separação,Direto,8.13
3974,174,2024-04-18,Entregue,Direto,6.89
3975,149,2024-08-19,Faturado,e-commerce,3.46
3976,138,2023-02-15,Entregue,E-commerce,
3977,75,2024-02-11,Em separação,Representante,7.74
3978,17,2023-03-19,CANCELADO,Direto,14.84
3979,32,2024-12-24,Faturado,E-commerce,0.07
3980,122,2024-05-01,Cancelado,Direto,7.07
3981,69,2024-08-02,Entregue,Representante,11.34
3982,88,2023-10-07,Cancelado,E-Commerce,7.36
3983,200,2023-04-05,em separação,REPRESENTANTE,12.43
3984,98,2023-10-26,Cancelado,Direto,
3985,49,2024-05-11,Em separação,E-commerce,4.77
3986,119,2023-08-02,Em separação,Direto,2.19
3987,28,2024-06-21,Em separação,representante,11.99
3988,161,2023-07-04,Em separação,Direto,10.17
3989,117,2023-02-10,Em separação,E-commerce,13.71
3990,18,2024-05-10,entregue,DIRETO,9.04
3991,116,2024-06-09,Cancelado,E-commerce,
3992,178,2023-04-25,Em separação,Representante,1.79
3993,112,2024-10-17,FATURADO,E-commerce,2.37
3994,186,2023-09-09,CANCELADO,Direto,3.65
3995,125,2023-09-09,cancelado,DIRETO,8.09
3996,196,2024-04-11,Cancelado,Representante,1.57
3997,186,2024-08-06,Entregue,E-commerce,
3998,110,2024-11-26,cancelado,Direto,12.97
3999,49,2024-08-20,Entregue,Representante,
4000,8,03/04/2023,Em Separação,direto,
4001,193,2023-09-08,Em separação,Representante,
4002,193,2024-01-30,Faturado,Representante,12.7
4003,176,2023-03-24,Cancelado,Direto,
4004,81,2023-04-11,Cancelado,Direto,
4005,194,2023-04-11,faturado,E-commerce,1.28
4006,190,2023-05-17,faturado,Direto,2.38
4007,34,2023-04-21,Em separação,Direto,14.42
4008,129,2024-09-11,Faturado,Representante,14.78
4009,84,2023-10-11,Cancelado,E-commerce,13.79
4010,86,2024-05-11,Cancelado,Representante,9.16
4011,135,2023-01-26,Faturado,E-commerce,7.89
4012,84,2023-10-17,Entregue,Representante,
4013,23,2023-08-08,cancelado,E-Commerce,
4014,12,2023-03-01,Cancelado,E-commerce,3.48
4015,17,2023-09-03,faturado,Direto,10.5
4016,85,2024-01-20,Cancelado,Representante,3.03
4017,46,2024-04-15,Cancelado,E-COMMERCE,5.09
4018,184,2023-05-11,Cancelado,E-commerce,
4019,131,2023-09-21,Cancelado,E-commerce,10.88
4020,79,2024-05-28,cancelado,Representante,9.55
4021,62,2023-09-04,Em separação,E-commerce,12.07
4022,193,2023-01-20,Em separação,Representante,12.02
4023,130,2023-08-21,Faturado,Representante,6.2
4024,156,2024-03-17,Em separação,Direto,13.32
4025,60,2024-10-16,Entregue,REPRESENTANTE,
4026,145,2023-01-18,Cancelado,representante,9.09
4027,27,2023-07-16,Entregue,Direto,11.44
4028,53,2024-01-29,Entregue,Direto,
4029,86,2023-03-19,Cancelado,E-commerce,8.24
4030,187,2024-03-31,Faturado,Representante,9.02
4031,65,2024-08-22,Cancelado,E-Commerce,12.92
4032,162,2024-06-23,Entregue,Representante,8.03
4033,162,04/05/2023,Entregue,E-COMMERCE,5.43
4034,192,2023-09-14,Cancelado,REPRESENTANTE,0.78
4035,56,2024-11-06,Faturado,Direto,0.13
4036,118,2023-07-21,Faturado,e-commerce,2.64
4037,139,2023-01-19,Cancelado,E-commerce,4.85
4038,20,2024-02-16,entregue,Direto,
4039,64,2024-04-05,Faturado,Direto,5.3
4040,178,2024-01-03,Entregue,Representante,
4041,39,05/05/2023,CANCELADO,E-commerce,5.47
4042,156,2024-07-12,Cancelado,E-COMMERCE,4.41
4043,65,2024-01-15,Entregue,DIRETO,12.87
4044,111,2023-05-13,Em separação,Direto,6.26
4045,76,2023-05-15,Entregue,Representante,
4046,5,2023-03-20,Entregue,E-Commerce,7.48
4047,195,2023-03-09,Em separação,E-commerce,8.6
4048,61,2023-07-27,Faturado,Representante,0.02
4049,178,2024-11-12,Faturado,E-commerce,
4050,195,2024-05-29,Cancelado,E-commerce,1.38
4051,114,2024-04-29,Em separação,Direto,4.98
4052,155,04/02/2024,em separação,E-commerce,
4053,91,2024-01-03,Cancelado,DIRETO,1.63
4054,108,2024-03-01,Faturado,E-commerce,7.22
4055,81,2024-06-28,ENTREGUE,Direto,1.51
4056,116,2023-01-03,Em separação,DIRETO,4.54
4057,32,2024-06-09,CANCELADO,Representante,6.67
4058,82,2023-11-20,Faturado,E-commerce,4.77
4059,135,2023-07-17,em separação,E-commerce,10.14
4060,51,2023-01-13,Entregue,E-Commerce,2.48
4061,104,2024-08-07,Cancelado,E-commerce,2.21
4062,57,2023-09-01,Em separação,E-commerce,12.31
4063,85,2023-10-04,Cancelado,Representante,11.54
4064,52,2024-03-08,Cancelado,Direto,1.6
4065,51,2024-03-01,em separação,Direto,3.97
4066,163,2023-03-30,Cancelado,Representante,1.23
4067,194,2023-10-01,Em separação,E-commerce,8.12
4068,94,2024-12-10,Faturado,E-commerce,0.57
4069,171,2024-12-14,Cancelado,Representante,
4070,57,2024-03-24,Entregue,Direto,0.29
4071,45,2024-06-30,EM SEPARAÇÃO,Direto,0.67
4072,108,2024-10-15,Faturado,Representante,7.38
4073,65,2023-08-06,Faturado,Direto,7.77
4074,81,2024-12-13,faturado,Direto,11.99
4075,64,2023-04-25,Faturado,Direto,11.09
4076,171,2024-10-03,Faturado,Representante,0.72
4077,182,2023-09-17,Faturado,E-commerce,12.07
4078,181,2024-01-28,Faturado,Direto,3.93
4079,38,2023-05-19,cancelado,Direto,
4080,46,2024-01-16,Cancelado,representante,7.65
4081,120,2023-01-19,Em separação,Representante,5.0
4082,35,2023-08-10,Entregue,Direto,5.45
4083,161,2024-05-05,Em separação,E-commerce,0.73
4084,110,2023-02-07,ENTREGUE,E-commerce,
4085,11,2024-01-13,Faturado,representante,8.77
4086,8,2023-01-19,Em separação,E-Commerce,7.31
4087,167,08/02/2023,faturado,E-commerce,
4088,172,2023-07-01,Entregue,Direto,7.59
4089,118,2024-07-07,Em separação,DIRETO,1.21
4090,163,2024-10-12,Cancelado,Direto,5.11
4091,168,2023-04-25,Faturado,representante,
4092,129,2024-10-15,Em separação,E-commerce,6.41
4093,61,2024-11-19,Em separação,E-commerce,12.14
4094,141,2024-04-17,Faturado,Representante,10.71
4095,182,2024-05-28,FATURADO,Direto,14.66
4096,191,2024-09-30,Faturado,Representante,9.31
4097,52,2023-09-16,Em separação,Direto,
4098,199,2023-08-01,cancelado,Representante,
4099,199,2023-08-04,Em separação,Representante,13.73
4100,146,2024-05-16,Entregue,direto,6.31
4101,145,2024-11-10,Em separação,Representante,13.3
4102,188,2024-09-26,Entregue,Representante,9.94
4103,60,2023-11-17,Faturado,E-Commerce,0.53
4104,107,2024-08-01,Em separação,Direto,7.98
4105,187,2023-10-16,Em separação,Direto,
4106,63,2023-07-02,Cancelado,E-commerce,
4107,44,2024-06-23,Em separação,Representante,11.85
4108,183,2023-06-25,Faturado,direto,7.91
4109,25,2023-09-30,Cancelado,Direto,11.81
4110,32,2023-12-28,Cancelado,E-commerce,2.48
4111,26,2024-01-30,Em separação,Representante,2.12
4112,146,2024-01-12,Cancelado,Representante,10.65
4113,126,2024-08-14,Entregue,Representante,8.46
4114,87,2023-12-26,Faturado,DIRETO,8.21
4115,188,2023-12-31,Entregue,E-COMMERCE,3.1
4116,117,2024-07-17,Em separação,direto,
4117,21,2024-01-14,Em separação,E-Commerce,
4118,165,2023-10-03,Entregue,E-commerce,4.21
4119,61,2024-01-20,Entregue,e-commerce,2.7
4120,116,2024-11-08,Entregue,E-commerce,3.17
4121,75,2024-10-29,entregue,Representante,5.78
4122,100,29/03/2024,Faturado,Direto,13.36
4123,147,2023-04-23,Faturado,Representante,
4124,78,2023-04-05,Faturado,Representante,0.79
4125,3,2023-10-25,EM SEPARAÇÃO,Direto,14.99
4126,137,2024-01-08,cancelado,E-commerce,4.12
4127,11,2023-08-18,Em separação,E-commerce,
4128,99,2024-06-18,FATURADO,Representante,
4129,73,2024-06-05,Entregue,DIRETO,3.76
4130,164,2023-01-22,Entregue,E-commerce,6.31
4131,34,2023-10-20,em separação,DIRETO,3.58
4132,188,2024-03-20,Cancelado,representante,10.11
4133,28,2024-07-15,EM SEPARAÇÃO,Direto,5.59
4134,184,2024-12-30,Em separação,Representante,5.5
4135,64,2023-08-23,EM SEPARAÇÃO,Direto,13.49
4136,185,2023-04-14,Cancelado,Representante,
4137,170,2024-09-02,Cancelado,Representante,0.1
4138,177,2023-10-08,Faturado,Representante,8.97
4139,26,2024-06-01,EM SEPARAÇÃO,E-commerce,
4140,9,2023-06-24,Cancelado,Representante,1.9
4141,186,2024-03-30,Entregue,Direto,8.54
4142,179,2023-11-09,FATURADO,Direto,14.51
4143,100,2024-01-12,faturado,Representante,
4144,133,2023-02-27,Faturado,Direto,0.0
4145,95,2024-05-23,Faturado,Direto,6.33
4146,97,2024-10-24,Cancelado,E-commerce,4.81
4147,80,2023-05-06,Faturado,Direto,
4148,55,2024-09-05,Cancelado,Direto,13.44
4149,159,2024-10-05,Entregue,E-COMMERCE,
4150,1,2024-11-26,Em separação,E-commerce,2.78
4151,87,2023-10-15,Entregue,Representante,4.86
4152,37,19/10/2023,Entregue,Direto,12.13
4153,25,12/02/2023,Faturado,Direto,11.99
4154,68,2024-12-08,Em separação,Direto,14.06
4155,40,27/06/2023,Cancelado,E-commerce,10.38
4156,101,2023-09-05,Entregue,Representante,1.17
4157,7,2023-06-14,Faturado,Direto,3.83
4158,146,2024-10-15,Faturado,DIRETO,
4159,33,2024-04-29,Cancelado,direto,9.53
4160,170,2024-11-26,Entregue,Representante,5.41
4161,85,2023-02-14,Entregue,E-commerce,4.79
4162,183,2024-01-31,Em separação,Representante,
4163,162,2024-06-29,Entregue,REPRESENTANTE,9.65
4164,32,2024-02-06,cancelado,E-commerce,14.19
4165,178,2024-08-25,Faturado,Representante,8.75
4166,58,2024-01-10,em separação,Representante,10.73
4167,68,2023-01-06,Em separação,Direto,2.79
4168,152,2023-12-23,Em separação,DIRETO,0.13
4169,171,2024-08-30,Em separação,Representante,2.21
4170,115,2024-04-02,Cancelado,Representante,7.44
4171,162,2024-12-28,Em separação,Representante,6.03
4172,103,24/04/2023,Faturado,Direto,11.01
4173,153,2023-05-14,Em separação,direto,
4174,185,2023-05-24,Faturado,Representante,5.0
4175,50,2023-03-18,Cancelado,Representante,6.27
4176,93,01/08/2024,Entregue,Direto,8.6
4177,193,2023-10-16,Entregue,Direto,1.28
4178,129,2024-05-13,Em separação,E-COMMERCE,1.36
4179,22,2024-12-22,Em separação,E-commerce,4.26
4180,145,2023-01-05,CANCELADO,Representante,2.54
4181,114,2024-12-21,Em separação,REPRESENTANTE,9.75
4182,10,2023-12-05,em separação,Representante,2.88
4183,26,2024-02-21,FATURADO,E-COMMERCE,7.97
4184,154,2024-12-30,Entregue,E-COMMERCE,4.69
4185,128,2024-05-13,ENTREGUE,Direto,
4186,123,2023-08-04,Cancelado,E-commerce,13.3
4187,85,2024-02-07,Entregue,E-commerce,5.02
4188,142,2023-10-09,Faturado,E-commerce,13.68
4189,174,2023-07-27,Entregue,REPRESENTANTE,0.2
4190,163,2023-10-19,ENTREGUE,Representante,5.69
4191,36,2024-07-30,FATURADO,E-commerce,
4192,89,2023-10-15,Em separação,Representante,14.37
4193,21,2023-02-07,Entregue,Direto,4.03
4194,46,2024-12-23,Faturado,E-commerce,1.21
4195,20,2024-10-31,CANCELADO,Direto,1.53
4196,110,2024-09-29,Entregue,E-commerce,13.3
4197,166,2023-07-28,Entregue,representante,11.28
4198,145,2023-09-18,Faturado,Representante,
4199,67,2024-11-26,Em separação,Representante,10.92
4200,180,2023-01-09,Em Separação,Representante,
4201,164,2023-01-26,Em separação,REPRESENTANTE,
4202,125,2023-10-16,Entregue,Representante,14.86
4203,162,2023-05-30,Faturado,DIRETO,12.45
4204,14,2024-02-22,Faturado,DIRETO,2.83
4205,141,08/02/2023,cancelado,E-commerce,2.72
4206,40,2024-10-30,Faturado,E-commerce,9.45
4207,123,2024-08-21,Em separação,Representante,10.37
4208,14,2023-09-11,Cancelado,E-COMMERCE,6.75
4209,10,2024-09-05,EM SEPARAÇÃO,E-commerce,12.53
4210,5,2023-10-22,Em separação,Direto,
4211,99,2024-07-03,FATURADO,direto,
4212,60,2024-06-14,Cancelado,e-commerce,
4213,143,2024-11-12,Entregue,Representante,1.0
4214,28,2024-03-18,Em Separação,Representante,6.4
4215,123,2023-03-15,Em separação,Representante,3.06
4216,165,04/09/2024,Em separação,direto,10.02
4217,173,2024-03-02,CANCELADO,Representante,
4218,187,2024-12-01,Faturado,Direto,5.55
4219,58,2023-04-04,Em separação,Representante,3.14
4220,36,2023-05-28,CANCELADO,E-commerce,12.36
4221,24,2024-12-01,CANCELADO,Representante,
4222,32,2023-09-05,Em separação,E-commerce,
4223,66,2023-12-17,Entregue,Representante,5.17
4224,165,2023-08-12,Cancelado,Direto,1.64
4225,16,2023-12-10,Entregue,E-commerce,7.21
4226,2,2024-10-23,FATURADO,Representante,
4227,114,2023-01-07,CANCELADO,Direto,4.39
4228,52,2024-10-03,Cancelado,Direto,5.93
4229,63,2024-05-31,Faturado,DIRETO,12.34
4230,166,2023-07-01,Entregue,E-commerce,7.4
4231,163,2024-09-25,Em separação,representante,6.14
4232,170,2024-07-17,Em separação,Direto,1.78
4233,91,2024-10-01,EM SEPARAÇÃO,Representante,10.67
4234,77,2024-06-12,Cancelado,E-commerce,1.18
4235,193,2024-10-09,Em Separação,E-commerce,4.43
4236,183,2024-02-28,Faturado,Representante,3.73
4237,149,2023-06-12,Cancelado,Representante,3.8
4238,125,2024-06-14,Faturado,DIRETO,9.54
4239,89,2023-04-08,FATURADO,Direto,8.8
4240,199,2024-11-09,Cancelado,E-commerce,5.51
4241,87,2023-10-05,entregue,Direto,1.7
4242,68,2023-04-23,Faturado,Representante,
4243,26,09/03/2024,Entregue,E-commerce,5.86
4244,37,2024-05-20,Faturado,Direto,4.17
4245,62,2024-05-19,EM SEPARAÇÃO,E-COMMERCE,12.31
4246,154,2024-06-10,Entregue,direto,3.94
4247,89,2023-09-02,Entregue,REPRESENTANTE,2.68
4248,172,2023-03-13,Entregue,Representante,6.34
4249,154,2023-01-14,Cancelado,e-commerce,
4250,172,2023-07-04,EM SEPARAÇÃO,E-commerce,
4251,68,2023-06-26,Cancelado,Direto,14.53
4252,78,2024-11-21,Em separação,DIRETO,10.99
