id_entrega,id_pedido,id_rota,data_prevista,data_realizada,status_entrega,km_percorrido,custo_frete,ocorrencia
4149,2042,12,2024-04-25,2024-04-27,Devolvido,365.0,2209.13,
4150,3732,20,2023-12-24,2023-12-30,Entregue,135.4,1194.58,
4151,2130,20,2023-12-29,2023-12-27,Devolvido,255.9,824.6,Recusa
4152,869,11,2023-09-29,2023-10-08,PENDENTE,300.4,2491.01,
4153,3013,11,2024-12-13,19/12/2024,Devolvido,26.1,737.97,
4154,4502,9,2024-06-13,2024-06-18,Pendente,151.9,,Atraso
4155,600,19,2023-10-30,2023-10-28,Devolvido,180.6,1229.6,
4156,2479,8,2024-06-17,2024-06-21,pendente,346.4,1987.67,Avaria
4157,4224,7,2023-11-25,2023-11-24,Pendente,124.9,1946.73,
4158,4999,11,2023-01-29,2023-02-05,devolvido,113.3,2134.9,
4159,362,10,2023-01-09,2023-01-14,Entregue,277.3,1831.1,
4160,2085,9,2024-08-19,2024-08-21,Entregue,304.4,2242.0,
4161,3216,14,2024-09-19,2024-09-26,Pendente,284.8,2308.09,
4162,2515,20,11/03/2023,2023-03-09,Devolvido,401.9,2370.93,
4163,1562,7,2023-09-01,2023-09-04,PENDENTE,118.0,206.12,Sem ocorrência
4164,1204,2,2024-05-25,2024-05-23,Entregue,232.4,842.86,Avaria
4165,3870,11,2023-09-05,2023-09-09,Devolvido,238.6,372.28,
4166,4979,18,2023-02-23,2023-02-27,Pendente,280.5,1055.87,
4167,2569,2,2023-09-04,2023-09-13,Devolvido,236.9,1845.98,
4168,2271,2,2023-01-17,2023-01-26,ENTREGUE,70.5,319.52,
4169,1313,20,2024-02-19,2024-02-18,Devolvido,128.6,190.86,
4170,1262,7,2023-08-05,2023-08-07,Entregue,24.0,232.19,
4171,2897,2,2023-12-16,2023-12-16,Devolvido,326.9,969.85,Sem ocorrência
4172,4785,16,2024-12-06,2024-12-11,Pendente,182.8,1195.2,
4173,310,1,2024-11-16,2024-11-18,Pendente,225.2,2375.98,Atraso
4174,365,6,2023-07-17,2023-07-26,Entregue,124.3,192.7,Sem ocorrência
4175,511,3,2024-04-20,2024-04-19,Entregue,243.4,2343.36,Recusa
4176,4652,2,2024-07-14,2024-07-20,Entregue,,1549.86,Sem ocorrência
4177,4528,19,2023-02-07,2023-02-11,Devolvido,358.4,484.48,Atraso
4178,1170,18,2023-02-21,2023-03-01,Pendente,325.4,2401.85,Atraso
4179,378,5,2024-07-01,2024-07-06,Pendente,,672.74,
4180,548,19,2024-10-06,2024-10-16,Pendente,145.3,2068.69,
4181,917,9,2023-11-12,2023-11-17,entregue,117.2,1589.35,
4182,278,1,2023-06-20,2023-06-24,Devolvido,416.7,1771.69,
4183,1473,10,2023-10-20,27/10/2023,Pendente,,804.56,
4184,2194,16,2024-08-04,2024-08-02,Entregue,,2456.56,Recusa
4185,223,6,2024-09-17,,Entregue,126.3,1796.84,
4186,1847,18,2023-02-17,2023-02-19,Pendente,287.8,655.39,Avaria
4187,4471,9,2023-04-26,2023-05-01,Entregue,,224.38,
4188,4919,8,2024-06-26,2024-07-06,Entregue,134.6,516.32,
4189,1374,15,2023-11-07,2023-11-08,Devolvido,295.0,1729.82,
4190,1403,18,2024-08-18,2024-08-20,Devolvido,137.9,1697.01,
4191,2142,13,2023-03-15,2023-03-20,ENTREGUE,81.7,850.28,
4192,3745,7,2024-04-24,2024-05-02,Devolvido,293.6,2411.54,
4193,2251,11,2024-02-25,2024-03-03,PENDENTE,274.5,418.32,Atraso
4194,487,16,2024-07-30,2024-08-08,Devolvido,241.7,572.39,Recusa
4195,175,18,2023-03-02,2023-03-05,Entregue,307.0,1305.28,Avaria
4196,2440,16,2023-05-21,2023-05-20,Devolvido,110.2,2488.3,
4197,707,2,2023-03-20,2023-03-23,Entregue,83.5,2154.61,
4198,205,8,2023-12-11,2023-12-14,Pendente,92.1,834.44,
4199,4295,2,2023-04-15,2023-04-25,Devolvido,139.8,1221.93,
4200,4390,12,2024-10-26,2024-10-28,Entregue,23.1,279.51,
4201,2127,20,2023-09-09,2023-09-16,Entregue,279.9,1052.24,Sem ocorrência
4202,3870,18,2024-07-21,2024-07-27,Devolvido,70.0,1792.94,Sem ocorrência
4203,2417,19,2023-08-26,2023-08-29,Devolvido,235.9,1030.54,
4204,2467,10,2023-07-14,2023-07-24,Pendente,172.7,794.26,
4205,279,12,2024-07-18,2024-07-19,Devolvido,83.8,1735.73,
4206,2057,13,2024-06-20,2024-06-24,Entregue,215.7,1647.46,Sem ocorrência
4207,98,1,2024-05-09,2024-05-17,Devolvido,20.9,927.41,
4208,1794,12,2023-11-19,2023-11-19,Entregue,260.6,1653.48,Sem ocorrência
4209,46,3,2024-07-15,2024-07-21,PENDENTE,230.2,718.36,Atraso
4210,791,13,2023-11-15,2023-11-14,pendente,,2355.24,
4211,1643,2,2024-10-27,2024-10-27,Entregue,378.3,237.55,
4212,4717,20,2023-12-18,2023-12-19,Entregue,,1580.81,
4213,2817,2,2023-08-22,2023-08-29,Pendente,176.8,489.27,Sem ocorrência
4214,1851,6,2024-02-23,2024-03-03,Devolvido,248.6,110.62,
4215,3151,18,2024-11-23,2024-11-28,Pendente,377.2,2371.92,Atraso
4216,556,10,23/02/2023,2023-02-25,Pendente,171.6,231.5,Recusa
4217,109,5,2024-11-21,2024-11-19,Pendente,142.0,2136.96,Recusa
4218,4405,15,2024-07-16,2024-07-22,Pendente,139.0,442.59,
4219,359,6,2024-01-15,2024-01-23,Pendente,337.8,142.69,
4220,1831,12,2023-06-21,2023-06-26,Devolvido,121.4,330.84,
4221,4338,1,2023-09-08,2023-09-16,Devolvido,130.1,1184.3,Recusa
4222,3665,5,2023-12-27,2023-12-30,Pendente,45.2,2332.37,Atraso
4223,231,20,2023-07-23,2023-07-27,Devolvido,106.6,2309.79,Sem ocorrência
4224,3093,18,2024-09-02,2024-09-08,Devolvido,353.0,94.35,
4225,4277,18,2024-11-14,2024-11-20,Entregue,243.8,1578.82,Avaria
4226,3680,12,2023-01-15,2023-01-15,devolvido,209.7,887.62,Atraso
4227,4004,10,2024-12-24,2024-12-30,devolvido,104.9,1227.33,Sem ocorrência
4228,3627,15,2023-05-07,2023-05-06,DEVOLVIDO,,705.34,Atraso
4229,2726,18,2023-12-08,2023-12-12,Devolvido,294.1,1980.09,Atraso
4230,3849,19,2024-07-22,,Pendente,147.8,,
4231,2180,19,2024-01-19,2024-01-19,Pendente,56.5,401.09,
4232,53,15,2023-01-16,2023-01-16,Pendente,138.2,1472.75,
4233,3820,10,2023-07-01,,ENTREGUE,329.3,1718.9,Recusa
4234,1958,10,2023-01-06,2023-01-09,Entregue,259.4,1480.71,
4235,2588,8,2024-04-01,2024-04-04,pendente,333.3,1703.51,
4236,4555,19,2024-04-07,2024-04-17,Entregue,369.4,1443.57,
4237,1677,7,2024-12-02,2024-12-10,Devolvido,314.2,2215.08,
4238,3246,10,06/06/2023,2023-06-11,Pendente,308.8,1756.17,Sem ocorrência
4239,4875,10,2024-02-19,2024-02-18,Entregue,204.9,2088.09,Avaria
4240,1268,19,27/03/2023,2023-03-27,Pendente,48.8,2217.37,Recusa
4241,2704,9,2024-02-20,2024-02-21,Devolvido,190.1,421.7,Avaria
4242,4009,11,2023-06-10,2023-06-19,Entregue,387.1,1509.49,
4243,2282,14,2024-09-12,2024-09-17,PENDENTE,300.3,1517.75,
4244,4664,11,2023-07-26,2023-07-24,PENDENTE,395.3,410.79,Atraso
4245,3579,4,2024-11-17,2024-11-22,Pendente,140.7,,Recusa
4246,3476,19,2024-10-22,2024-10-27,Devolvido,378.7,1387.11,
4247,1199,10,2023-06-07,2023-06-13,Devolvido,69.2,440.11,Recusa
4248,3872,17,31/10/2023,2023-10-31,Devolvido,370.0,1301.03,Recusa
4249,2331,19,2024-12-20,2024-12-26,Entregue,302.8,1638.09,
4250,3997,15,2023-05-22,31/05/2023,Pendente,236.2,,
4251,594,17,2023-08-24,2023-09-01,Entregue,230.1,1503.79,Recusa
4252,412,7,05/02/2023,2023-02-10,Entregue,200.6,1905.25,Atraso
4253,1017,3,2023-02-27,2023-03-05,Entregue,154.4,1667.55,Sem ocorrência
4254,4983,16,2024-12-29,2025-01-03,Pendente,72.4,1295.56,Atraso
4255,1558,3,2024-09-09,2024-09-08,Pendente,260.8,547.11,
4256,4605,17,2023-05-31,2023-06-10,Entregue,212.7,,
4257,4853,19,2024-09-29,2024-10-06,Entregue,97.9,397.26,
4258,2336,19,2023-10-29,2023-11-01,Devolvido,392.2,512.6,Atraso
4259,2788,9,2024-06-11,2024-06-15,pendente,191.7,681.92,Atraso
4260,2325,7,2024-02-10,2024-02-12,Devolvido,298.3,1686.22,Avaria
4261,2636,9,2023-09-16,2023-09-15,Pendente,128.9,724.03,Atraso
4262,2578,18,2023-07-04,10/07/2023,Devolvido,356.0,1738.75,Avaria
4263,577,12,2024-06-11,2024-06-13,Pendente,376.1,350.32,
4264,276,8,2023-10-31,31/10/2023,Pendente,330.1,1961.61,
4265,3200,17,2024-08-23,,Pendente,203.4,1353.77,
4266,1538,5,2023-11-24,2023-12-02,Entregue,154.6,981.46,Recusa
4267,242,20,2023-09-14,15/09/2023,Devolvido,,2297.21,
4268,3767,8,2023-11-28,2023-12-06,Pendente,295.1,2459.7,
4269,512,11,2023-11-18,2023-11-17,Pendente,261.5,1290.56,Sem ocorrência
4270,3410,2,2024-03-10,,Entregue,214.8,405.87,
4271,4968,20,2023-07-29,2023-08-04,Entregue,407.5,1935.74,Recusa
4272,1144,1,2024-06-10,2024-06-10,PENDENTE,275.3,1320.65,
4273,1873,9,2023-04-23,2023-04-23,Devolvido,29.3,1252.99,
4274,212,1,2023-12-17,2023-12-25,Devolvido,416.4,1629.05,Recusa
4275,81,11,2023-05-08,,Devolvido,76.5,2298.17,Avaria
4276,1896,13,2023-08-11,09/08/2023,Devolvido,322.2,580.95,Sem ocorrência
4277,4709,9,2023-06-18,2023-06-18,pendente,230.7,146.42,
4278,4715,10,2024-03-29,2024-03-27,Entregue,124.4,1536.17,
4279,2772,6,2024-05-28,2024-06-03,Pendente,138.5,1632.07,Recusa
4280,3846,4,2024-08-07,2024-08-07,Devolvido,378.6,1723.96,
4281,1048,11,2023-08-11,,Entregue,24.1,2362.0,Recusa
4282,700,4,2024-10-20,2024-10-24,Pendente,378.4,89.67,
4283,2155,14,2024-06-28,2024-06-29,Pendente,77.6,255.61,Atraso
4284,1904,7,2024-11-19,2024-11-22,Pendente,,1786.83,Avaria
4285,1482,2,12/06/2023,2023-06-11,Entregue,31.4,,
4286,4780,9,2023-09-05,2023-09-03,Entregue,291.3,116.85,Atraso
4287,2915,20,2023-03-21,2023-03-21,Devolvido,164.8,1045.17,
4288,3962,18,2023-09-23,2023-09-26,Entregue,78.6,255.11,
4289,130,1,2024-01-04,2024-01-10,Entregue,,1201.66,
4290,2296,11,2023-03-22,2023-03-25,Entregue,33.1,524.33,Recusa
4291,4931,4,2024-01-18,2024-01-26,Devolvido,107.5,1952.6,Recusa
4292,4424,15,2023-04-11,2023-04-21,Devolvido,35.0,1535.79,
4293,399,9,2024-12-16,2024-12-24,Entregue,102.0,2010.89,
4294,2879,16,2024-07-21,2024-07-31,Pendente,190.1,1133.21,Recusa
4295,1457,8,2023-06-30,2023-07-02,Pendente,347.2,1426.72,
4296,2897,7,2024-01-06,2024-01-13,Entregue,189.7,2203.24,
4297,1027,19,2024-11-15,2024-11-21,Entregue,170.7,688.92,
4298,945,15,2023-04-27,2023-04-29,Entregue,323.3,1857.03,
4299,3019,20,2024-05-11,2024-05-10,Pendente,355.3,2207.84,Avaria
4300,2692,19,2024-10-08,2024-10-18,Entregue,244.8,2180.04,
4301,4008,1,2024-02-25,2024-03-01,Pendente,69.0,2101.9,
4302,688,17,2024-06-14,2024-06-19,Pendente,87.6,2117.47,Atraso
4303,3720,14,2023-04-04,2023-04-09,Pendente,25.0,1886.31,Avaria
4304,4005,19,2023-01-31,2023-02-03,entregue,403.6,1166.49,Sem ocorrência
4305,730,1,2024-08-09,2024-08-19,Devolvido,39.3,,
4306,50,6,2023-06-17,2023-06-17,Pendente,416.1,178.45,
4307,1811,7,2023-04-12,2023-04-11,Entregue,22.6,2188.01,
4308,4319,10,2023-08-05,2023-08-08,Devolvido,,1301.55,Sem ocorrência
4309,3319,9,2024-05-07,2024-05-17,Devolvido,,,
4310,3575,10,2024-01-13,2024-01-19,Devolvido,130.0,2460.54,Sem ocorrência
4311,4012,1,2023-12-16,2023-12-24,Devolvido,201.3,1957.15,Avaria
4312,394,6,2023-02-15,2023-02-15,Entregue,59.1,1714.15,
4313,4847,1,2024-03-23,2024-03-31,pendente,264.1,,Recusa
4314,3885,3,2023-03-30,2023-03-30,Devolvido,330.0,568.44,Avaria
4315,2228,13,2023-04-07,2023-04-05,Entregue,356.6,1119.63,Atraso
4316,287,9,2023-11-05,2023-11-10,Pendente,214.6,1593.9,Atraso
4317,4490,16,2024-07-05,,Entregue,,588.21,Avaria
4318,3378,12,2024-04-03,2024-04-08,Pendente,382.9,,Atraso
4319,459,18,2024-02-28,2024-03-06,Pendente,54.3,1999.57,Recusa
4320,4997,17,2024-10-22,28/10/2024,Devolvido,375.0,2250.53,
4321,3314,2,2024-10-20,2024-10-18,Pendente,124.5,1262.54,Atraso
4322,1744,5,2023-04-03,2023-04-02,Pendente,247.4,639.27,Atraso
4323,249,5,2023-10-29,2023-10-30,Entregue,,1106.35,
4324,1534,11,2023-05-17,2023-05-19,Devolvido,349.8,1496.3,Avaria
4325,1709,6,2024-10-14,2024-10-17,Devolvido,185.3,1764.21,Atraso
4326,4712,17,2023-08-29,2023-08-30,entregue,261.0,2008.06,Sem ocorrência
4327,1565,10,2023-12-04,2023-12-13,DEVOLVIDO,47.6,1709.22,
4328,1851,12,2023-05-27,2023-05-28,Pendente,158.4,838.35,
4329,4216,13,2024-11-02,2024-11-02,Pendente,,2361.11,
4330,5,12,2024-12-07,2024-12-13,Pendente,83.7,2110.48,Avaria
4331,1213,2,2023-10-19,2023-10-27,Pendente,54.6,2161.22,
4332,2044,10,2023-08-19,2023-08-28,Entregue,348.7,181.89,
4333,3451,10,2023-03-05,2023-03-14,PENDENTE,46.4,141.22,
4334,425,14,2023-10-17,2023-10-18,Entregue,152.8,,
4335,2525,2,2023-06-13,2023-06-17,Pendente,32.9,1707.39,Recusa
4336,4833,2,2024-11-20,2024-11-22,Devolvido,98.6,1564.54,Avaria
4337,2024,8,2023-06-12,2023-06-22,Devolvido,297.6,927.17,
4338,4547,10,2024-07-03,2024-07-05,Entregue,361.5,1018.26,
4339,1731,17,2023-11-28,2023-11-27,Devolvido,155.3,2426.77,Recusa
4340,3574,12,2024-10-27,2024-11-04,Devolvido,,1088.2,Atraso
4341,2168,8,2023-12-14,2023-12-20,Entregue,61.0,1033.17,
4342,2276,1,2023-04-10,2023-04-09,Devolvido,50.4,1228.71,
4343,4578,2,2024-09-25,2024-09-23,Entregue,64.4,161.06,Avaria
4344,1578,10,2023-06-13,2023-06-14,Entregue,26.6,312.73,
4345,1202,1,2024-08-16,2024-08-15,entregue,66.1,1097.59,
4346,4832,5,2023-04-24,2023-04-22,Entregue,183.5,1606.52,
4347,1770,17,2024-07-20,2024-07-28,Pendente,377.8,2462.99,
4348,2811,13,2024-10-22,,Entregue,,1439.51,Sem ocorrência
4349,1736,9,2023-12-30,2024-01-02,Entregue,286.5,1684.62,Atraso
4350,1498,16,2023-08-17,2023-08-21,Entregue,260.0,2042.66,Avaria
4351,4474,6,2024-10-18,19/10/2024,PENDENTE,100.2,612.68,
4352,4463,2,2024-06-15,2024-06-14,Devolvido,32.2,1653.18,
4353,2562,3,25/07/2023,2023-07-29,Entregue,131.6,2142.6,Sem ocorrência
4354,2754,5,2023-07-25,2023-07-26,Pendente,375.7,109.26,Sem ocorrência
4355,1141,19,17/10/2023,2023-10-19,DEVOLVIDO,369.9,1523.41,
4356,2547,14,2024-12-17,2024-12-25,Devolvido,223.7,1704.84,
4357,1755,3,24/05/2024,2024-05-27,ENTREGUE,42.8,2051.85,Recusa
4358,4554,11,2023-12-26,2023-12-27,Entregue,,248.9,
4359,3065,8,2023-08-07,2023-08-16,Devolvido,55.4,,Recusa
4360,1570,7,21/02/2023,2023-03-02,Pendente,342.3,528.04,
4361,1301,9,2023-12-05,2023-12-15,Pendente,65.0,577.49,Recusa
4362,212,12,2023-06-12,2023-06-13,Devolvido,91.6,,
4363,1890,15,2023-06-26,2023-06-26,Entregue,65.7,2051.36,
4364,2259,13,05/12/2024,2024-12-14,Pendente,,2487.24,
4365,637,9,2023-01-20,2023-01-18,Entregue,191.9,2157.73,
4366,4362,13,2023-02-02,2023-01-31,Devolvido,266.6,1126.9,
4367,3843,7,2023-12-29,2024-01-03,Devolvido,295.4,303.58,
4368,320,20,09/06/2024,2024-06-14,Pendente,178.0,934.91,
4369,1844,12,2024-01-03,2024-01-01,Devolvido,373.2,334.32,Sem ocorrência
4370,4983,2,2024-12-27,2024-12-30,ENTREGUE,353.5,1362.97,Sem ocorrência
4371,585,13,2023-04-18,2023-04-16,Pendente,52.0,179.78,
4372,2105,11,2023-07-12,2023-07-19,pendente,320.3,2179.42,Atraso
4373,3863,3,22/03/2024,2024-03-28,Entregue,267.2,774.64,Avaria
4374,2239,2,2024-01-23,22/01/2024,Devolvido,309.9,751.0,
4375,3221,10,2023-08-11,,Devolvido,341.2,1162.12,
4376,4791,20,2024-07-04,2024-07-10,devolvido,121.1,531.66,Recusa
4377,3672,18,2024-09-01,,Pendente,87.7,383.22,
4378,4486,4,2024-01-20,2024-01-20,Pendente,365.3,2456.54,Atraso
4379,3488,18,2023-08-21,2023-08-30,Pendente,215.6,1457.99,Recusa
4380,1805,12,2023-07-04,2023-07-02,Devolvido,189.7,437.7,
4381,4141,1,2024-04-07,2024-04-05,Devolvido,166.4,,Sem ocorrência
4382,4990,4,2024-12-12,2024-12-16,Entregue,337.8,1376.47,Recusa
4383,4740,13,2024-01-18,2024-01-20,Pendente,161.2,584.6,
4384,4950,10,2024-02-19,2024-02-24,devolvido,356.0,2204.1,
4385,2924,8,2023-02-16,2023-02-19,Pendente,86.2,,
4386,2198,9,2023-03-26,2023-03-28,Pendente,211.8,213.13,Avaria
4387,3175,13,2024-06-27,2024-07-06,entregue,148.2,1526.49,
4388,25,12,2023-12-03,2023-12-03,Pendente,414.7,650.57,
4389,1957,2,2024-04-23,2024-04-27,Entregue,343.3,1633.91,
4390,1128,18,2024-05-01,2024-05-07,Pendente,396.3,414.83,
4391,561,8,2024-03-03,2024-03-03,Devolvido,321.2,1079.0,Atraso
4392,2079,14,2024-08-19,2024-08-26,Devolvido,375.5,932.32,Sem ocorrência
4393,470,17,2024-07-06,2024-07-05,pendente,72.9,1178.82,Recusa
4394,1745,16,2024-09-09,19/09/2024,Devolvido,182.3,163.55,
4395,1863,18,2023-07-05,2023-07-14,Pendente,329.4,437.75,
4396,3092,12,2024-06-28,2024-06-28,Pendente,52.7,265.67,Atraso
4397,2571,19,2023-01-01,2023-01-02,Devolvido,23.2,786.14,
4398,2472,15,2023-08-23,2023-08-31,Devolvido,104.3,1050.07,
4399,3734,5,2023-11-13,2023-11-20,Pendente,48.3,1110.45,Avaria
4400,2433,9,2024-07-26,2024-07-30,Entregue,300.8,365.02,
4401,4731,8,2023-04-27,2023-05-05,Devolvido,358.3,345.49,Avaria
4402,982,11,2023-02-23,2023-03-05,Pendente,265.7,320.88,
4403,3368,7,2024-01-07,2024-01-07,Pendente,271.6,1451.32,Avaria
4404,4590,13,2024-03-15,2024-03-15,Entregue,176.9,526.24,Atraso
4405,809,3,2023-03-01,2023-02-27,Pendente,275.0,2473.47,
4406,448,9,2023-06-27,2023-06-29,Entregue,67.2,985.25,
4407,1516,6,2024-03-24,2024-03-22,Pendente,119.0,2027.6,Recusa
4408,4655,1,2023-07-27,2023-07-25,Pendente,416.1,1540.46,
4409,1177,2,2024-02-05,2024-02-12,Entregue,148.8,1093.37,
4410,3780,7,2024-10-14,2024-10-22,Devolvido,240.8,2416.93,
4411,4726,5,2024-06-11,2024-06-12,Pendente,,1891.34,
4412,1140,7,2023-08-03,2023-08-12,Entregue,408.4,2302.17,
4413,513,2,2024-11-23,2024-11-22,Entregue,254.6,328.71,
4414,1277,12,2023-06-23,2023-06-23,Entregue,127.4,1982.36,Atraso
4415,3028,10,2024-07-01,2024-07-06,Pendente,229.2,2486.47,
4416,1835,9,2024-02-27,2024-02-28,Pendente,230.6,172.81,
4417,1099,8,2024-12-15,,Entregue,191.4,1348.0,Recusa
4418,672,14,2023-10-28,2023-10-29,Devolvido,67.1,528.37,Sem ocorrência
4419,2541,3,2023-03-13,2023-03-16,pendente,133.2,328.44,Avaria
4420,3721,2,2024-09-21,2024-09-29,Devolvido,155.0,2140.45,
4421,2244,7,2024-03-24,2024-04-03,entregue,151.8,658.35,
4422,2284,8,2024-07-02,2024-07-07,Entregue,304.9,1375.46,Recusa
4423,2893,16,2024-11-20,2024-11-29,Devolvido,211.8,524.04,Recusa
4424,3195,13,2023-08-03,2023-08-09,Pendente,249.4,165.03,Sem ocorrência
4425,3420,1,2023-03-20,2023-03-27,DEVOLVIDO,408.3,390.54,Atraso
4426,2769,3,04/07/2024,2024-07-08,Entregue,47.9,1225.19,
4427,4596,17,2023-11-09,13/11/2023,Entregue,365.8,507.88,
4428,1608,11,2023-01-09,2023-01-13,Pendente,294.4,1897.74,
4429,4678,10,2023-06-09,2023-06-16,Entregue,266.3,1150.27,Atraso
4430,3221,9,2024-04-01,2024-04-02,Pendente,212.0,352.37,Avaria
4431,977,3,2024-05-13,2024-05-16,Pendente,400.5,1031.32,
4432,3322,3,2023-04-03,2023-04-02,devolvido,106.1,2201.35,Atraso
4433,4282,8,2023-03-22,2023-03-23,Pendente,52.8,1288.5,
4434,711,14,2023-08-29,2023-08-30,Devolvido,346.2,1383.08,
4435,2159,12,2024-11-16,2024-11-17,Entregue,363.9,596.18,Atraso
4436,626,1,2023-03-10,2023-03-18,Pendente,266.0,760.89,
4437,930,2,2024-11-12,2024-11-13,Entregue,305.5,578.45,Recusa
4438,264,1,2024-12-17,2024-12-24,Pendente,235.8,1631.54,
4439,1951,11,2023-09-15,2023-09-16,PENDENTE,347.8,499.43,
4440,4480,8,2023-09-16,2023-09-14,devolvido,268.8,285.92,Avaria
4441,2891,10,2023-11-11,2023-11-20,Devolvido,,595.27,
4442,3757,7,2024-08-18,2024-08-22,Entregue,369.3,2412.87,
4443,756,3,05/04/2023,2023-04-08,Pendente,27.5,1951.17,Avaria
4444,3566,7,2023-05-06,2023-05-15,PENDENTE,221.6,,Avaria
4445,190,1,2023-09-23,2023-09-26,Devolvido,,2499.28,
4446,3726,11,2023-06-27,2023-07-01,ENTREGUE,49.4,2262.54,
4447,4286,8,2023-08-14,2023-08-12,Entregue,284.9,1956.91,Sem ocorrência
4448,4602,14,2024-09-03,2024-09-07,Devolvido,237.6,1463.49,Recusa
4449,1738,2,2023-05-27,,Devolvido,123.6,1273.51,
4450,3564,18,2023-11-26,2023-12-06,Devolvido,372.6,521.35,
4451,3485,6,2023-08-14,2023-08-13,DEVOLVIDO,85.4,661.2,
4452,1549,1,2023-11-05,2023-11-14,Devolvido,337.5,927.23,
4453,473,6,2023-02-09,2023-02-09,Pendente,250.5,2080.48,
4454,2834,1,2023-04-21,2023-04-27,Entregue,350.1,175.94,
4455,2311,12,2023-07-18,2023-07-21,Pendente,201.1,1019.99,Recusa
4456,3120,6,2023-03-02,2023-03-10,pendente,82.9,2189.3,
4457,2388,8,2023-09-25,23/09/2023,Entregue,217.9,1930.03,Sem ocorrência
4458,4359,19,2023-06-30,2023-07-07,Pendente,296.0,1249.04,
4459,2565,7,2024-01-13,2024-01-20,Entregue,222.0,,Recusa
4460,3613,8,2023-05-23,2023-05-22,Devolvido,143.5,860.0,
4461,601,19,2024-06-28,2024-07-07,devolvido,228.5,171.91,Atraso
4462,3655,10,2023-02-25,2023-02-27,Entregue,167.8,1560.29,Recusa
4463,1062,17,2023-09-11,2023-09-17,Devolvido,141.5,1487.37,
4464,1274,5,2024-04-07,2024-04-17,Pendente,147.1,2379.84,Recusa
4465,1020,7,2024-10-09,,pendente,27.1,,
4466,3698,11,2024-12-27,2024-12-29,PENDENTE,397.4,885.31,
4467,4253,15,2023-12-12,2023-12-12,Entregue,411.1,1742.09,
4468,616,3,17/12/2023,2023-12-17,entregue,138.3,990.73,Atraso
4469,4885,19,2023-04-01,2023-04-08,Entregue,246.2,1267.09,Avaria
4470,2023,11,2023-12-01,05/12/2023,Entregue,200.1,1144.03,Avaria
4471,1063,11,2023-11-17,2023-11-23,Pendente,,135.67,Avaria
4472,3108,6,2023-03-24,2023-04-01,Pendente,172.7,1960.91,
4473,1848,19,2024-08-09,2024-08-18,Entregue,185.7,1051.88,Sem ocorrência
4474,2411,11,2023-03-28,2023-04-01,Devolvido,217.0,,
4475,197,7,2024-09-23,2024-10-01,Entregue,77.4,348.89,
4476,2375,18,2024-06-05,2024-06-05,Entregue,,1504.48,
4477,4086,6,28/11/2023,2023-12-05,Devolvido,419.4,2113.23,Sem ocorrência
4478,3121,15,2024-06-10,2024-06-12,Entregue,290.1,439.24,
4479,2998,8,2023-02-11,2023-02-13,Entregue,349.7,354.89,Sem ocorrência
4480,550,6,2024-06-28,2024-06-28,pendente,122.2,858.44,
4481,1517,6,2023-01-19,,Pendente,,2457.14,Recusa
4482,2322,18,2024-09-27,2024-09-25,Pendente,120.4,1197.55,Recusa
4483,2729,8,2024-06-27,2024-07-04,Entregue,42.5,292.29,
4484,363,15,2024-03-20,,Entregue,231.4,538.67,Avaria
4485,3434,15,2024-01-08,2024-01-11,Devolvido,419.4,1811.72,Recusa
4486,624,15,2023-06-29,2023-07-09,Devolvido,224.0,1185.01,Atraso
4487,98,18,2023-05-19,2023-05-27,Entregue,176.4,2133.88,Avaria
4488,2173,20,2023-06-06,2023-06-15,entregue,79.3,1257.22,
4489,1005,7,2023-04-08,2023-04-07,Devolvido,366.7,,
4490,1329,11,2023-05-12,,Entregue,255.7,259.06,
4491,2105,10,2023-01-17,2023-01-23,Pendente,,417.23,
4492,4039,13,2024-03-18,2024-03-25,ENTREGUE,372.6,1864.34,
4493,519,9,25/05/2023,2023-06-03,Entregue,418.7,154.29,
4494,1663,13,2023-09-02,2023-09-07,Entregue,177.0,1497.13,
4495,611,3,2024-07-14,2024-07-16,Entregue,213.6,2204.32,Atraso
4496,319,13,2024-04-27,06/05/2024,devolvido,138.1,272.38,Avaria
4497,2420,2,2024-09-18,2024-09-16,Pendente,233.0,,Recusa
4498,24,7,2023-02-26,2023-02-25,DEVOLVIDO,111.7,170.71,Atraso
4499,1773,11,2024-12-09,2024-12-16,Entregue,,955.83,
4500,2914,5,2024-05-03,2024-05-13,Entregue,297.5,1380.04,
4501,4807,10,2023-11-01,2023-11-10,Devolvido,,615.57,Atraso
4502,3200,20,2023-03-25,2023-04-02,Pendente,141.4,1512.94,Avaria
4503,2363,20,2024-01-21,2024-01-25,Pendente,71.9,2166.81,Avaria
4504,2055,17,2023-06-29,2023-07-01,Entregue,122.4,631.27,
4505,339,4,2023-10-02,2023-10-09,Pendente,120.8,2454.01,Avaria
4506,1279,15,2023-11-11,2023-11-21,pendente,44.0,1754.69,Recusa
4507,1375,2,2024-07-19,2024-07-26,Pendente,378.3,1692.76,Avaria
4508,2023,3,03/06/2024,2024-06-05,DEVOLVIDO,333.3,406.86,
4509,1090,13,2023-03-18,2023-03-24,Devolvido,316.6,960.99,
4510,3053,7,2024-04-02,2024-04-02,ENTREGUE,402.5,2022.13,Recusa
4511,732,11,2023-05-10,2023-05-10,Devolvido,250.6,2294.84,
4512,4275,10,2024-12-17,2024-12-19,Entregue,368.5,871.32,
