collection_id,farm_id,route_id,collection_date,collected_liters,temperature_c,fat_pct,protein_pct,acidity
78245,73,2,11-14-2024,"1657,25","3,3","4,33","3,79","15,59"
78246,202,6,11-14-2024,"2211,18","5,4","4,72","3,91","16,99"
78247,199,7,11-14-2024,"536,62","5,2","4,95","3,8","14,89"
78248,132,16,11-14-2024,"3638,4",,"5,34","3,09","17,95"
78249,93,9,11-14-2024,"1388,34","3,1","5,13","2,98","19,97"
78252,156,15,11-14-2024,"1817,48","6,5","4,4","3,04","19,02"
78257,68,10,11-14-2024,"3241,16","2,2","3,09",,"14,84"
78258,241,19,11-14-2024,"4546,69",,"3,25","3,9","19,57"
78259,150,16,11-14-2024,"4848,61","5,0","5,3","3,58","16,44"
78266,195,2,11-14-2024,"2556,61","5,1","3,85","3,41","14,59"
78267,196,13,11-14-2024,"3528,72","5,7",,"3,96",
78270,74,10,11-14-2024,"3636,11","7,6","4,68","3,11","17,08"
78272,1,4,11-14-2024,"3869,38","6,0","3,78","2,94",
78273,106,5,11-14-2024,"1043,09","2,2","3,26","2,97","16,4"
78274,94,8,11-14-2024,"4597,06","9,2","4,41",,"18,19"
78278,176,20,11-14-2024,"-4942,49","2,8","3,93","3,09","16,73"
78281,179,5,11-14-2024,"796,67","9,9","3,82","3,66","16,19"
78284,212,12,11-14-2024,"3764,92","3,5","4,54",,
78293,11,19,11-14-2024,"2432,08","6,5","3,27","3,33",
78296,95,9,11-14-2024,"1996,33","5,7","3,41","3,91","16,24"
78299,203,20,11-14-2024,"1663,72","3,9","4,88","3,43","17,03"
78300,124,17,11-14-2024,"3711,53","7,2","3,89","3,08","18,15"
78301,108,7,11-14-2024,"2995,4","3,5","4,39","3,23","16,48"
78305,59,14,11-14-2024,"610,92","8,0","3,3","3,32","18,04"
78307,149,20,11-14-2024,"3699,78","9,6","3,61","3,79","17,46"
78308,36,10,11-14-2024,"3157,93","7,5","3,45","3,54","16,32"
78309,24,7,11-14-2024,"436,31","8,8","3,74","3,01","18,5"
78312,25,2,11-14-2024,"846,16","4,6","4,85","3,66","16,88"
78314,16,14,11-14-2024,"961,34","4,3","4,36","2,98","14,99"
78315,2,13,11-14-2024,"1737,1","7,6",,"3,51","19,89"
78316,83,16,11-14-2024,"225,4","8,4","3,37","2,92","18,41"
78322,227,8,11-14-2024,"2852,43","6,7","5,45","3,99","14,17"
78323,136,7,11-14-2024,"4580,36","5,8","3,38","2,88","17,0"
78325,82,4,11-14-2024,"2833,37","7,1","3,89","3,38","15,16"
78326,115,8,11-14-2024,"4978,31","2,9","4,01","3,88","15,8"
78327,169,18,11-14-2024,"1875,78",,"3,85","2,97","16,28"
78329,232,11,11-14-2024,"1138,35","3,5","3,33","3,52","16,01"
78331,168,2,11-14-2024,"3395,95","9,7","3,4","2,91","14,53"
78332,129,7,11-14-2024,"3096,35","8,1","3,58","3,43","19,25"
78333,67,9,11-14-2024,"1045,46","3,4","3,14","3,21","18,71"
78338,171,18,11-14-2024,"3728,38","9,4","4,14","3,07","18,14"
78341,155,1,11-15-2024,"3440,03","3,2","4,39","3,86","19,19"
78345,172,6,11-15-2024,"605,19","5,8","3,52","3,91","18,05"
78346,118,14,11-15-2024,"1527,65","5,2","4,91","3,81","16,34"
78347,63,11,11-15-2024,"4978,83","7,7",,"3,71","19,48"
78348,244,7,11-15-2024,"3808,67","3,7","3,54","3,76","18,48"
78349,106,16,11-15-2024,"3974,57","7,4","3,58",,"17,17"
78351,36,19,11-15-2024,"928,04","2,2","4,88","3,12","18,01"
78353,231,15,11-15-2024,"3120,14","2,4","4,38","3,03","14,02"
78356,45,7,11-15-2024,"1869,07","6,9","5,02","3,3","16,83"
78357,51,19,11-15-2024,"3749,11","7,8","3,78","2,83","19,69"
78359,65,16,11-15-2024,"4574,29","6,6","3,0","3,45","19,64"
78365,26,14,11-15-2024,"-2337,74","8,7","4,24","3,66","18,34"
78367,120,11,11-15-2024,"2308,6","4,5","4,47","3,68","15,04"
78372,135,9,11-15-2024,"4761,4","5,1","3,57","3,5","16,61"
78374,55,19,11-15-2024,"3789,29","3,7","3,31","2,87",
78376,105,7,11-15-2024,"3799,49","2,6","3,49","3,33",
78378,3,5,11-15-2024,"1670,64","8,2","4,87","2,81","19,24"
78383,144,17,11-15-2024,"3149,6","3,9","4,16","3,39","16,77"
78389,245,16,11-15-2024,"488,54","3,4","4,93","3,21","19,75"
78396,49,10,11-15-2024,"698,33","3,8","5,14","3,44",
78400,211,11,11-15-2024,"3691,2","6,3","4,8","3,2","14,67"
78405,66,20,11-15-2024,"912,99","2,8","5,33","2,89","15,98"
78410,35,9,11-15-2024,"687,44","9,7","4,23","3,54","19,35"
78411,50,3,11-15-2024,"473,76","3,5","3,51","3,1","18,73"
78414,234,13,11-15-2024,"843,72",,,"3,45","14,02"
78416,208,13,11-15-2024,"3637,9","8,2","4,58","3,63","19,04"
78420,78,1,11-15-2024,"1663,59",,"4,78","3,39","16,68"
78426,92,10,11-15-2024,"2642,97","9,1","5,09",,"15,19"
78427,74,8,11-15-2024,"469,15","3,5","4,45","2,91","17,1"
78428,61,20,11-15-2024,"3551,84","2,3","5,18","3,56","19,04"
78432,22,13,11-15-2024,"2477,57","4,0","4,92","3,06","14,18"
78442,102,17,11-15-2024,"3924,31","8,2","5,46",,"19,89"
78443,223,12,11-15-2024,"3808,41","7,4","5,18","3,92","17,59"
78447,201,11,11-16-2024,"2584,98","2,2","4,04","3,93","14,41"
78459,73,14,11-16-2024,"2840,35","2,0","5,09","3,33","18,69"
78461,127,2,11-16-2024,"4159,42","3,3","3,73","3,6","14,2"
78463,192,13,11-16-2024,"2732,57","2,2","3,62","3,02","15,23"
78467,231,10,11-16-2024,"1469,2","2,9",,"3,82","17,66"
78471,154,20,11-16-2024,"3291,74","2,2","5,15","3,82",
78472,217,4,11-16-2024,"362,26","7,3","3,82","3,29","19,11"
78473,69,7,11-16-2024,"612,43","5,7","3,89","3,95","18,14"
78474,59,11,11-16-2024,"2116,91","9,6","5,32","3,43","16,58"
78476,64,8,11-16-2024,"1865,8","2,4","3,93","2,82","15,55"
78479,177,8,11-16-2024,"4655,9","4,1","4,21",,"17,84"
78480,50,4,11-16-2024,"226,43","4,6","3,22","3,93","19,04"
78481,1,11,11-16-2024,"4090,15",,"4,94","2,91","18,45"
78484,99,18,11-16-2024,"1660,7","3,7","4,54","3,28","19,35"
78486,138,4,11-16-2024,"2468,56","9,3","4,0","3,91","14,34"
78488,229,11,11-16-2024,"3740,13","3,6","4,73",,"17,76"
78492,168,13,11-16-2024,"3959,06","4,0","5,24","3,02","16,69"
78496,193,16,11-16-2024,"3536,15",,"3,46","3,43","17,23"
78499,66,3,11-16-2024,"1265,31","6,0","5,08","3,13","16,41"
78501,21,10,11-16-2024,"631,54",,"5,04","3,68","19,09"
78502,129,11,11-16-2024,"4993,23","6,5",,"3,73",
78504,213,2,11-16-2024,"4554,52","6,8","5,24","3,35","19,82"
78505,212,1,11-16-2024,"4367,11","9,7","3,86","3,38","18,9"
78511,54,8,11-16-2024,"907,02","8,0","5,32",,"17,01"
78514,171,18,11-16-2024,"3967,9","2,2","3,47","2,96","18,12"
78516,118,8,11-16-2024,"3630,7","9,2","3,42","3,33","15,5"
78517,224,7,11-16-2024,"3350,11","3,4","3,34","3,88","16,97"
78518,200,1,11-16-2024,"4973,95","5,6","4,03","3,38","15,43"
78521,76,2,11-16-2024,"2484,13","4,9","4,41","3,19","16,62"
78523,178,9,11-16-2024,"1550,26","7,3","5,06","2,89","16,72"
78526,125,14,11-16-2024,"3007,47","6,5","3,3","2,93","15,83"
78527,43,6,11-16-2024,"1210,33","6,2","5,46","3,28","17,65"
78529,130,14,11-16-2024,"858,33","8,2","5,35","3,52","15,64"
78536,205,9,11-16-2024,"3040,27",,,"3,49","18,82"
78539,90,14,11-16-2024,"4654,26","8,0",,"3,0","19,35"
78540,51,16,11-16-2024,"2963,85","9,0","3,13","3,41","18,18"
78545,124,20,11-16-2024,"3215,56","2,1","5,09","3,03","16,05"
78550,112,9,11-16-2024,"4373,69","8,7","3,99","3,78","16,67"
78551,155,7,11-16-2024,"1002,37","2,1","3,09","3,31","14,03"
78554,206,6,11-16-2024,"2710,91","7,9","4,05","3,62","17,88"
78556,82,15,11-16-2024,"3161,19","8,0","4,76","3,49","17,8"
78562,62,16,11-16-2024,"1018,01","2,5","5,17","3,31","17,54"
78565,153,9,11-16-2024,"4161,04","5,7","3,55","3,97","17,83"
78566,37,8,11-16-2024,"2396,46","2,7","3,56","3,88","15,64"
78570,2,5,11-16-2024,"3923,39","3,9","5,39","3,62","17,92"
78571,141,15,11-16-2024,"3282,0","2,2","3,47","3,68","17,17"
78574,237,16,11-16-2024,"3526,83","9,1",,"2,81","15,15"
78580,48,13,11-16-2024,"1378,91","9,2","4,08","3,98",
78586,133,15,11-17-2024,"4184,18","9,3","4,71","3,5","15,48"
78589,215,4,11-17-2024,"3257,88","4,4","4,51","3,01","15,1"
78592,42,10,11-17-2024,"530,82","7,6","4,47","3,04","18,34"
78596,176,9,11-17-2024,"4230,53","8,9","4,75","3,82","15,83"
78603,123,5,11-17-2024,"2721,7","5,5","3,65","3,43","19,4"
78605,235,18,11-17-2024,"2574,65","8,5","5,14","3,46","16,98"
78609,125,8,11-17-2024,"2591,71","9,5","3,37","3,83","19,22"
78614,174,13,11-17-2024,"4917,42",,"4,72","3,22","17,31"
78616,190,9,11-17-2024,"4344,74","6,6",,"3,83","18,23"
78617,113,8,11-17-2024,"-2905,38","6,6","3,61","3,07","14,57"
78618,121,12,11-17-2024,"3628,22","5,0","4,69","3,09","17,77"
78619,140,14,11-17-2024,"1457,44","2,0",,"3,81","19,56"
78620,120,2,11-17-2024,"3914,54","6,3","3,65","3,55","17,39"
78622,71,5,11-17-2024,"813,12","7,7","4,83","3,06","16,13"
78623,122,12,11-17-2024,"2093,39","6,2","4,62","3,6","18,11"
78624,54,4,11-17-2024,"1802,89","6,9","3,71","2,83","17,98"
78627,14,10,11-17-2024,"3817,1","5,2",,"3,64","15,68"
78628,229,13,11-17-2024,"3488,84","4,0","5,04","3,52","18,64"
78631,11,3,11-17-2024,"2290,49","5,0","3,42","3,02","18,54"
78634,114,9,11-17-2024,"1975,22","2,5","3,51","3,98","18,6"
78636,225,10,11-17-2024,"1050,66","9,4",,"3,47","15,33"
78638,39,7,11-17-2024,"4011,36","4,7","4,78","3,84","17,29"
78640,79,2,11-17-2024,"2786,67","2,8","4,41",,"16,0"
78643,186,9,11-17-2024,"1753,2","7,8",,,"19,75"
78646,74,1,11-17-2024,"1179,63","8,5",,"3,42","16,06"
78647,96,17,11-17-2024,"2817,63","6,8","4,31","3,01","15,86"
78651,223,8,11-17-2024,"2114,04","7,2",,"3,96","17,42"
78659,110,15,11-17-2024,"318,6","8,2","4,96","3,12","19,76"
78661,180,12,11-17-2024,"4649,48","7,3","4,79","3,84","15,04"
78664,6,10,11-17-2024,"2033,38","2,5","3,31","3,96","15,08"
78677,48,2,11-17-2024,"2753,69","7,3","4,2","3,13","17,53"
78679,131,16,11-17-2024,"4052,48","2,7","5,18","3,73","17,87"
78681,27,15,11-17-2024,"904,76","8,1","5,06","3,2","15,81"
78683,240,14,11-17-2024,"2061,85","6,6","5,25",,"18,12"
78684,89,16,11-17-2024,"4076,54","2,9","4,65","2,92","14,14"
78687,217,6,11-18-2024,"4278,95","6,5","4,66","3,05","14,54"
78689,227,8,11-18-2024,"1716,62","5,9","3,31","2,94","14,89"
78692,47,9,11-18-2024,"4680,69","8,4","5,43","3,81","19,56"
78698,94,19,11-18-2024,"3218,62","5,5","4,78","3,5",
78700,228,18,11-18-2024,"2775,94","7,1","5,21","3,65","19,63"
78706,189,10,11-18-2024,"2347,75","9,9","3,4","2,81","17,33"
78707,241,19,11-18-2024,"1127,03","4,4","5,07","2,97","17,56"
78708,242,9,11-18-2024,"1856,01","7,9","3,02","2,96","16,23"
78710,123,14,11-18-2024,"4764,21","2,6","5,47","2,91","17,89"
78714,104,10,11-18-2024,"4420,16","3,4","4,68","2,84","16,7"
78718,69,11,11-18-2024,"1496,12","4,0","4,28","3,46","18,46"
78721,128,13,11-18-2024,"1207,48","7,3","3,08","3,51","16,3"
78722,28,19,11-18-2024,"-1951,06","7,0","4,54","3,42","19,3"
78727,225,7,11-18-2024,"3835,62","6,9",,"3,93","19,97"
78729,238,16,11-18-2024,"1774,84","5,0","3,05","3,11","15,81"
78733,199,19,11-18-2024,"2779,19","8,3","3,08",,"17,32"
78738,137,18,11-18-2024,"3431,65","2,1","3,36","3,69","17,82"
78740,71,17,11-18-2024,"3239,51",,"4,96","3,31","18,67"
78744,111,7,11-18-2024,"4139,59","8,2","5,25","3,23","15,99"
78747,93,4,11-18-2024,"306,32","8,9","3,74","3,75","19,38"
78751,166,16,11-18-2024,"2049,09","7,6","5,48","2,84","15,89"
78752,201,2,11-18-2024,"2223,78",,"3,13","3,67","18,95"
78753,30,16,11-18-2024,"1140,01","7,9","4,81","3,33","15,48"
78761,214,9,11-18-2024,"2433,53","2,3","3,65",,"15,35"
78763,193,14,11-18-2024,"4378,18","3,5","4,39","3,93","15,49"
78769,79,2,11-18-2024,"4398,91",,"3,92","2,81","14,76"
78779,190,7,11-18-2024,"1278,4","2,2","3,72","3,56",
78784,74,19,11-18-2024,"3795,39","5,0","4,99","3,11","19,95"
78786,83,19,11-18-2024,"4101,59",,"3,57","3,15","14,81"
78790,143,17,11-18-2024,"2840,13","7,6","3,02","2,91",
78792,85,7,11-18-2024,"3131,47","6,5","3,27","2,89","14,27"
78793,100,5,11-18-2024,"3357,76","3,4",,"3,07","14,97"
78797,167,19,11-18-2024,"2995,93","6,1","4,03","3,44","14,53"
78800,231,4,11-18-2024,"1473,25","2,6","4,82","3,25","15,32"
78801,45,1,11-18-2024,"1383,72","4,5","4,34","2,9","17,75"
78803,63,7,11-18-2024,"1818,53","4,8","4,69","2,81","15,28"
78805,38,3,11-18-2024,"949,44","7,1","4,94","3,27","16,41"
78807,243,4,11-18-2024,"1623,09","5,7","3,5","3,67","15,48"
78808,65,20,11-18-2024,"3617,26","7,5","3,14","3,57","19,25"
78809,164,4,11-18-2024,"4178,49","5,3","3,06","2,93","17,0"
78810,125,9,11-18-2024,"2861,33","9,6","4,83","2,99","19,41"
78812,84,4,11-18-2024,"2046,39",,"5,19","2,88","14,8"
78813,142,19,11-18-2024,"3017,72","3,8","4,36","3,15","17,26"
78814,234,18,11-18-2024,"2942,08","8,9","5,07","3,48","14,35"
78815,139,15,11-18-2024,"2858,92","3,9","3,97","3,49","19,68"
78817,178,7,11-18-2024,"3879,44","3,8","4,77","3,18","16,27"
78819,64,10,11-18-2024,"4151,64","4,1","3,0","3,6","14,84"
78821,92,6,11-18-2024,"1671,22","3,5","5,14","3,74","15,32"
78835,29,15,11-19-2024,"4433,93","9,9","3,83","2,9","17,36"
78837,88,18,11-19-2024,"4844,01","6,2","4,85","3,47","16,11"
78838,157,7,11-19-2024,"1038,38","5,2","4,54","3,54",
78839,9,10,11-19-2024,"1744,29","7,0","5,14","2,94","16,8"
78841,226,11,11-19-2024,"2960,62","7,0","4,39","3,05","14,41"
78849,25,20,11-19-2024,"1897,58","2,5","3,69","3,29","14,13"
78850,50,14,11-19-2024,"3644,16","3,9","3,57","3,89","15,12"
78857,66,15,11-19-2024,"4841,28","4,5","5,3","3,72","14,96"
78860,150,10,11-19-2024,"1932,17","7,3","4,17","3,11","16,81"
78865,93,9,11-19-2024,"3446,84","3,8",,"3,38","19,66"
78866,154,9,11-19-2024,"1664,45","8,0","5,01","3,02","17,27"
78869,205,5,11-19-2024,"984,44","2,5","5,13","3,71","17,25"
78870,85,10,11-19-2024,"449,2","6,9","3,35","3,99","17,73"
78871,47,18,11-19-2024,"3425,84","9,8","4,84","2,86","14,95"
78875,202,20,11-19-2024,"203,3","7,0","5,41",,"14,33"
78878,209,13,11-19-2024,"312,15","7,7","4,58","3,88","17,18"
78881,241,14,11-19-2024,"1397,11","9,8","3,02","3,9","19,13"
78887,63,6,11-19-2024,"410,71","3,1","3,24","3,04",
78892,104,2,11-19-2024,"1007,54",,"3,77","3,15","17,36"
78894,175,15,11-19-2024,"4655,18","9,0","3,85","3,84","16,94"
78895,230,5,11-19-2024,"1763,11","4,5","5,2","3,95","14,33"
78903,99,8,11-19-2024,"2647,16","5,1","4,52","3,74","15,23"
78904,64,17,11-19-2024,"2350,11","5,7","3,67","3,61","18,86"
78908,200,18,11-19-2024,"1517,98","6,6","3,18","3,47","19,23"
78909,187,17,11-19-2024,"694,04","7,9","3,16","3,58","15,85"
78911,195,1,11-19-2024,"2583,77","8,2","3,55","2,93","15,16"
78912,218,14,11-19-2024,"3170,78","7,8","4,68","3,83","14,97"
78916,114,17,11-19-2024,"2571,61","3,4","3,39","3,52","14,82"
78918,42,15,11-19-2024,"4435,44","4,1","3,08","3,31",
78919,185,20,11-19-2024,"1586,11","7,4","3,88","2,99","17,25"
78921,90,10,11-19-2024,"1257,6","5,9","4,48","3,02","19,82"
78922,54,6,11-19-2024,"1790,48",,"4,26","3,98","19,29"
78923,59,19,11-19-2024,"3854,86","5,6","3,84","3,91",
78927,208,1,11-19-2024,"952,96","7,4","4,67","3,74","17,95"
78928,141,9,11-19-2024,"478,43","5,3","5,01","3,78","15,79"
78929,37,1,11-19-2024,"1419,37","3,1","5,18","3,62","19,81"
78930,70,8,11-20-2024,"426,65","7,1","5,07","3,38","17,56"
78934,132,11,11-20-2024,"3032,82","8,2","3,93","3,83","14,89"
78938,115,3,11-20-2024,"4621,78","2,6","4,56","3,62","17,82"
78940,59,11,11-20-2024,"2558,57",,"4,3",,"14,05"
78952,92,9,11-20-2024,"3637,2","3,6",,"3,54","19,71"
78958,112,10,11-20-2024,"3243,56","3,5","4,92","3,82","16,31"
78961,101,2,11-20-2024,"1629,59",,"3,01","3,34","16,11"
78962,10,18,11-20-2024,"3326,0","2,1","4,03","3,99","18,48"
78963,151,7,11-20-2024,"2805,2","6,9","4,86","3,62","15,15"
78966,131,12,11-20-2024,"4658,34","2,9","4,3","2,97","19,22"
78976,103,19,11-20-2024,"4951,66",,"4,73","3,3","14,86"
78977,80,7,11-20-2024,"2940,16","6,6","3,28","3,93","16,35"
78979,125,12,11-20-2024,"4692,99","7,6","3,25",,"14,97"
78981,233,1,11-20-2024,"3925,61","7,1","3,01","3,6","14,92"
78982,176,9,11-20-2024,"4812,86","8,8","3,59","3,04","14,9"
78984,226,6,11-20-2024,"3009,84","9,2","4,9",,"18,77"
78985,240,16,11-20-2024,"2783,51","8,6","4,11","3,31","18,59"
78991,19,4,11-20-2024,"3497,49","8,0","4,19","3,34","14,08"
78998,146,3,11-20-2024,"761,08","8,0","5,39","2,85","19,19"
79002,182,11,11-20-2024,"1832,2","8,2","4,87","3,6","16,92"
79004,33,5,11-20-2024,"811,94","8,3","5,27","3,47","19,95"
79006,165,4,11-20-2024,"4628,43","8,3","3,72","3,11","18,82"
79008,3,19,11-20-2024,"2020,28","9,3","3,46","2,96","15,41"
79011,56,19,11-20-2024,"3325,19","6,6","4,52",,"14,1"
79014,235,10,11-20-2024,"4830,92","9,2","5,02",,"16,97"
79020,218,5,11-20-2024,"3110,75","7,6","5,07","2,97","14,12"
79026,87,6,11-20-2024,"2221,66","7,7","3,49","3,2","18,41"
79035,26,13,11-20-2024,"2028,6","8,0","3,34",,"14,31"
79037,242,14,11-20-2024,"2068,13",,,"3,28",
79042,71,8,11-20-2024,"337,68","2,0","3,86","3,44","19,92"
79045,54,4,11-20-2024,"4973,86","5,5","3,58","3,38","15,23"
79047,133,13,11-20-2024,"258,13","2,6","4,72","3,02","19,59"
79053,61,11,11-20-2024,"1770,55","7,7","4,87","3,72","19,8"
79056,147,12,11-20-2024,"2969,51","2,9","4,16","3,63","15,74"
79062,107,20,11-21-2024,"1304,91","7,5","3,53","3,0","15,6"
79063,49,4,11-21-2024,"3919,72","4,9","4,08","3,65","16,78"
79066,229,10,11-21-2024,"4738,65","2,6","3,4","3,07",
79070,149,15,11-21-2024,"4256,88","7,5","3,82","3,36","18,44"
79071,194,17,11-21-2024,"3382,46","8,6",,"3,02","19,28"
79073,237,16,11-21-2024,"2182,86","7,2","5,13","3,82","16,82"
79077,235,19,11-21-2024,"4163,17","4,8","4,28","3,14","16,35"
79082,12,3,11-21-2024,"994,3",,"4,34","3,52","17,69"
79090,32,14,11-21-2024,"1318,86","5,6","4,61","3,1","19,1"
79092,220,3,11-21-2024,"2088,31","2,9","3,47","3,61","19,39"
79096,82,10,11-21-2024,"2274,52","4,4","4,11","3,43","19,31"
79097,75,20,11-21-2024,"4938,43","6,3","3,36","3,85","16,19"
79100,112,16,11-21-2024,"3925,56","2,2","4,06","2,99","18,95"
79104,108,1,11-21-2024,"4098,74","6,3","4,2","3,94","17,59"
79106,196,7,11-21-2024,"380,03","8,5","3,04","2,88","16,53"
79111,95,4,11-21-2024,"3581,9","4,4","4,81","3,58","19,65"
79114,90,10,11-21-2024,"3703,72","4,8","3,78","3,3","19,11"
79124,41,10,11-21-2024,"3100,16","2,5","3,7","3,19","17,35"
79125,50,8,11-21-2024,"3935,24",,"3,25","3,81","18,81"
79127,193,17,11-21-2024,"2414,8","6,1","4,22","2,88","18,92"
79128,128,17,11-21-2024,"1229,52","7,1","3,89","3,21","18,75"
79132,225,15,11-21-2024,"3947,9","4,5","3,36","3,85","17,55"
79135,143,12,11-21-2024,"4915,61","5,0","3,3","3,82","15,71"
79137,94,9,11-21-2024,"2032,89","8,8","4,24","3,04","15,48"
79138,101,10,11-21-2024,"2652,05","3,6","4,95","2,91","15,41"
79141,10,1,11-21-2024,"907,77","7,2","5,05","3,02",
79145,7,5,11-21-2024,"-4065,3","8,8",,"3,83","15,09"
79147,158,12,11-21-2024,"4532,29","7,4","3,73","3,33","18,9"
79148,234,3,11-21-2024,"4769,4","5,9","4,94","3,81","16,96"
79149,160,9,11-21-2024,"1923,86","8,8","5,21","3,47","16,18"
79151,28,12,11-21-2024,"3045,3","7,8","3,8","3,31",
79152,139,5,11-21-2024,"3149,63","6,2","3,41","3,9","19,29"
79153,156,11,11-21-2024,"4403,74","8,9","3,75","3,92","19,32"
79154,132,19,11-21-2024,"4648,75","9,2","3,06","3,16","19,66"
79155,183,4,11-21-2024,"4925,52","2,3","5,5","3,18","16,68"
79156,164,5,11-21-2024,"447,73","9,7","5,01","2,84","15,48"
79158,70,8,11-21-2024,"2609,87","5,7","4,95","3,78","18,33"
79161,167,3,11-21-2024,"2844,9","3,3",,"3,74","18,16"
79167,55,14,11-21-2024,"2063,36",,,"3,7","17,84"
79170,102,15,11-21-2024,"1847,81","3,8","3,37","3,08","17,96"
79174,27,6,11-21-2024,"1311,8","2,7","4,93","3,47","19,54"
79176,126,7,11-21-2024,"342,88","4,0","3,4","3,57","14,11"
79186,11,12,11-21-2024,"3630,64","8,6","4,99","3,78","15,42"
79197,88,14,11-21-2024,"1210,31","2,7","3,73","3,98","14,57"
79199,157,13,11-22-2024,"2278,29","9,7","4,4","3,32","19,75"
79200,93,10,11-22-2024,"3522,21","3,5","3,66","3,78","16,91"
79201,217,6,11-22-2024,"1680,65","4,4","3,62","3,26","16,92"
79205,155,19,11-22-2024,"3540,21","7,7","3,98","3,54","15,15"
79206,123,8,11-22-2024,"2561,93","9,8","4,6","3,5","19,11"
79207,137,7,11-22-2024,"4077,22","2,0","3,36","3,31","14,59"
79209,236,14,11-22-2024,"2700,16","4,1","3,47","3,0","14,37"
79210,135,9,11-22-2024,"2663,15","7,8","4,92","3,17","17,42"
79219,138,19,11-22-2024,"3947,33","7,4","5,01","3,04","14,87"
79228,166,17,11-22-2024,"497,08",,,"2,97","19,03"
79230,63,19,11-22-2024,"1739,49","7,2","4,66","2,92","17,73"
79234,140,9,11-22-2024,"4105,39","5,7",,,"18,02"
79239,106,9,11-22-2024,"748,57","2,1","3,36","3,53","19,0"
79242,144,19,11-22-2024,"859,39","3,5","3,12","2,85","17,87"
79243,45,9,11-22-2024,"615,04","4,1","4,11","3,72","14,37"
79246,143,8,11-22-2024,"3037,02","4,3","3,91","3,66","19,75"
79247,24,7,11-22-2024,"2001,4","9,2","4,56","3,08","16,0"
79260,87,17,11-22-2024,"960,17","5,4","4,68","3,75","17,06"
79265,218,10,11-22-2024,"4334,05","3,8","4,97","3,79","15,55"
79266,67,13,11-22-2024,"2643,47","2,9","4,98","3,73","14,9"
79269,147,5,11-22-2024,"813,04","4,3","4,5","3,24","19,11"
79270,139,19,11-22-2024,"2212,2","3,1","3,82","3,29","19,44"
79273,176,2,11-22-2024,"1256,55","9,4","3,36",,"19,38"
79277,2,4,11-22-2024,"621,2","7,3","5,34","2,92","19,6"
79278,89,13,11-22-2024,"2215,25","5,6","4,95","3,33","14,75"
79280,224,20,11-22-2024,"4195,74","7,1","3,34","3,24","15,06"
79283,162,19,11-22-2024,"4330,73","5,1","3,69","3,46","14,69"
79285,233,11,11-22-2024,"1476,04","8,8","3,94","3,38","14,76"
79292,179,20,11-22-2024,"3735,0","2,4","3,04","3,05","19,32"
79293,108,20,11-22-2024,"1231,53","2,5",,"3,84","14,02"
79296,34,4,11-22-2024,"4053,09","8,0","3,8","3,84","19,93"
79298,183,18,11-22-2024,"377,92","8,2","3,15","3,31","16,43"
79301,64,19,11-22-2024,"475,53","10,0","3,48","3,15","15,49"
79303,86,9,11-22-2024,"3921,94",,"5,13","3,42","17,75"
79307,125,2,11-22-2024,"3790,67","6,1","5,17","3,65","15,09"
79308,158,13,11-22-2024,"3167,89",,"3,49","2,92","17,67"
79311,124,1,11-22-2024,"4859,24","2,9","5,27","3,93","19,13"
79320,171,5,11-22-2024,"269,05","7,4","4,52","3,73","17,11"
79324,219,11,11-22-2024,"3735,91","8,1","3,69","2,89","18,6"
79326,164,5,11-22-2024,"2638,09","7,4","5,19","3,65","19,37"
79330,111,11,11-23-2024,"1413,71","2,8","3,05","3,22","18,83"
79340,101,19,11-23-2024,"2528,05","5,5","4,24","3,55","16,41"
79342,49,11,11-23-2024,"1950,5","2,4","3,48","3,56","18,83"
79344,9,1,11-23-2024,"1930,58","5,0","3,63","3,5","17,17"
79346,158,7,11-23-2024,"4313,76","8,4","3,85",,"16,26"
79348,131,16,11-23-2024,"704,24","4,6",,"3,63","18,39"
79349,120,14,11-23-2024,"2707,68","2,8","4,67","2,94","19,74"
79353,12,20,11-23-2024,"4032,91","5,1","3,06","3,48","17,54"
79355,118,3,11-23-2024,"4667,48",,"5,1","2,83","17,46"
79362,59,17,11-23-2024,"472,83","6,6",,"3,5","18,86"
79365,116,11,11-23-2024,"4228,71","4,0","3,31","3,61","17,35"
79367,220,7,11-23-2024,"3617,48","8,4","3,61",,"17,61"
79368,146,5,11-23-2024,"3222,8","6,2","5,32","3,74","18,66"
79372,149,10,11-23-2024,"4884,79","8,0","3,72","3,83","19,69"
79374,107,13,11-23-2024,"3723,07","2,7","3,52","3,25","14,5"
79375,47,7,11-23-2024,"1229,56","7,5","5,35","3,6",
79380,64,9,11-23-2024,"1942,97","9,2","4,58","3,06","16,89"
79383,153,7,11-23-2024,"4155,19","6,4","4,9","3,48","16,4"
79384,140,10,11-23-2024,"4985,86","4,6","3,63","3,87","18,92"
79385,222,3,11-23-2024,"4334,28","5,0",,"3,37","16,05"
79388,24,17,11-23-2024,"4573,46","2,4","4,07","3,72",
79394,199,2,11-23-2024,"1094,14","5,7","5,0","3,79","14,81"
79395,84,2,11-23-2024,"4683,04","3,7","3,09","2,87","17,16"
79398,241,11,11-23-2024,"942,27","2,0","3,45","3,76","18,27"
79400,18,19,11-23-2024,"884,38","9,3","5,11","3,55","15,25"
79416,227,16,11-23-2024,"3771,51","3,2","4,35","3,54","18,92"
