id_item,id_pedido,id_produto,quantidade,preco_unitario,valor_total
12520,3542,8,432,55.45,23954.4
12521,3542,2,495,59.89,29645.55
12522,3542,16,392,9.75,3822.0
12523,3543,20,182,73.6,13395.2
12524,3543,3,157,31.65,4969.05
12525,3543,4,378,73.61,27824.58
12526,3543,12,180,6.26,1126.8
12527,3543,23,313,17.47,5468.11
12528,3544,18,370,75.89,28079.3
12529,3544,27,174,24.95,4341.3
12530,3544,13,97,34.2,3317.4
12531,3544,8,71,19.44,
12532,3545,13,118,6.01,709.18
12533,3545,20,417,71.22,29698.74
12534,3545,25,67,-77.28,5177.76
12535,3546,6,100,4.09,409.0
12536,3546,12,336,59.26,19911.36
12537,3547,2,252,66.26,16697.52
12538,3547,11,352,79.6,28019.2
12539,3548,24,39,38.44,1499.16
12540,3548,2,267,55.72,14877.24
12541,3548,7,307,46.41,
12542,3548,6,357,71.14,25396.98
12543,3548,16,11,43.04,473.44
12544,3548,15,361,52.94,19111.34
12545,3549,28,456,21.38,9749.28
12546,3549,7,64,33.37,2135.68
12547,3549,11,78,51.47,4014.66
12548,3549,1,120,33.37,4004.4
12549,3549,29,265,31.8,8427.0
12550,3550,14,364,10.13,3687.32
12551,3551,23,239,29.85,7134.15
12552,3551,6,176,33.53,5901.28
12553,3551,29,300,6.96,2088.0
12554,3551,27,211,44.43,9374.73
12555,3551,17,135,62.91,8492.85
12556,3551,21,376,22.15,8328.4
12557,3552,25,210,56.26,11814.6
12558,3552,30,453,59.78,27080.34
12559,3552,2,120,25.88,3105.6
12560,3552,11,249,36.13,8996.37
12561,3552,21,465,24.62,11448.3
12562,3553,30,197,69.37,13665.89
12563,3553,22,203,58.99,11974.97
12564,3553,25,440,78.34,34469.6
12565,3553,13,279,68.82,19200.78
12566,3553,1,99,62.99,6236.01
12567,3554,17,473,38.16,18049.68
12568,3554,3,230,17.09,
12569,3554,27,427,66.88,28557.76
12570,3554,21,348,57.42,19982.16
12571,3554,10,77,3.5,269.5
12572,3554,12,179,40.94,7328.26
12573,3555,27,49,26.91,1318.59
12574,3556,22,172,33.8,5813.6
12575,3556,12,350,66.24,23184.0
12576,3556,7,93,26.09,2426.37
12577,3556,28,128,68.36,8750.08
12578,3556,25,375,74.57,27963.75
12579,3557,5,219,44.5,9745.5
12580,3557,28,6,50.94,305.64
12581,3557,24,291,9.47,2755.77
12582,3557,13,455,41.85,19041.75
12583,3557,19,185,9.14,1690.9
12584,3558,5,201,50.96,10242.96
12585,3558,8,381,49.44,18836.64
12586,3558,7,91,64.37,
12587,3558,20,204,63.59,12972.36
12588,3559,4,55,29.55,1625.25
12589,3559,27,171,58.92,10075.32
12590,3559,2,101,65.23,6588.23
12591,3559,26,86,35.55,3057.3
12592,3560,10,48,65.62,3149.76
12593,3560,17,416,21.6,8985.6
12594,3560,5,274,49.06,13442.44
12595,3561,29,188,9.71,1825.48
12596,3561,25,243,73.33,17819.19
12597,3562,20,449,72.58,32588.42
12598,3562,24,104,24.66,2564.64
12599,3562,2,127,77.48,9839.96
12600,3562,14,480,53.17,25521.6
12601,3563,6,427,74.04,31615.08
12602,3563,17,394,64.21,25298.74
12603,3563,4,345,18.52,6389.4
12604,3563,5,467,75.91,35449.97
12605,3563,26,133,5.6,744.8
12606,3564,3,254,20.61,5234.94
12607,3564,24,238,74.05,17623.9
12608,3564,29,341,59.83,20402.03
12609,3564,30,409,80.0,32720.0
12610,3564,5,56,10.39,
12611,3564,12,471,7.71,3631.41
12612,3565,11,378,68.56,25915.68
12613,3565,5,292,73.19,21371.48
12614,3565,19,309,33.69,10410.21
12615,3566,1,326,28.66,9343.16
12616,3567,10,249,21.15,5266.35
12617,3567,9,120,54.42,6530.4
12618,3567,17,20,5.67,113.4
12619,3567,5,446,14.56,6493.76
12620,3567,16,269,78.89,21221.41
12621,3568,10,480,31.74,15235.2
12622,3568,19,492,77.71,38233.32
12623,3568,29,64,36.22,
12624,3568,1,405,69.53,28159.65
12625,3569,16,421,76.93,32387.53
12626,3569,15,304,10.39,3158.56
12627,3569,18,229,26.4,6045.6
12628,3569,25,76,64.3,4886.8
12629,3569,13,320,68.29,21852.8
12630,3570,18,77,76.07,5857.39
12631,3570,1,419,26.31,11023.89
12632,3570,8,228,71.1,16210.8
12633,3570,9,109,76.67,
12634,3570,12,274,50.96,13963.04
12635,3570,10,441,53.87,23756.67
12636,3571,3,191,14.19,2710.29
12637,3571,14,334,24.2,8082.8
12638,3571,18,395,6.42,2535.9
12639,3571,30,269,68.25,
12640,3571,24,257,35.67,9167.19
12641,3572,7,460,38.55,17733.0
12642,3572,14,263,27.58,7253.54
12643,3572,5,182,25.55,4650.1
12644,3573,27,226,70.18,15860.68
12645,3573,10,148,77.69,11498.12
12646,3573,26,149,28.11,4188.39
12647,3574,11,332,49.45,16417.4
12648,3574,4,76,45.22,3436.72
12649,3574,1,426,57.05,24303.3
12650,3575,4,99,68.84,6815.16
12651,3576,11,115,7.34,844.1
12652,3576,25,137,18.07,2475.59
12653,3577,7,100,20.06,2006.0
12654,3577,30,80,53.8,4304.0
12655,3577,9,346,28.04,9701.84
12656,3577,19,423,55.28,23383.44
12657,3578,19,309,14.97,4625.73
12658,3578,30,359,20.25,7269.75
12659,3578,3,1,39.11,39.11
12660,3578,10,320,17.63,5641.6
12661,3578,4,9,19.11,171.99
12662,3578,29,459,56.62,25988.58
12663,3579,12,354,15.23,5391.42
12664,3579,6,239,37.0,8843.0
12665,3579,2,131,74.72,9788.32
12666,3579,14,147,39.01,5734.47
12667,3579,3,81,65.95,5341.95
12668,3580,15,166,6.9,1145.4
12669,3581,16,137,4.08,558.96
12670,3581,3,132,56.29,7430.28
12671,3581,28,236,10.13,2390.68
12672,3581,4,53,17.22,912.66
12673,3582,1,403,49.23,19839.69
12674,3582,16,263,41.97,
12675,3582,3,349,68.11,23770.39
12676,3582,14,109,74.6,8131.4
12677,3582,18,407,35.53,14460.71
12678,3582,15,192,71.24,13678.08
12679,3583,12,2,75.42,150.84
12680,3583,2,500,48.38,24190.0
12681,3583,8,399,43.29,17272.71
12682,3584,12,15,50.03,750.45
12683,3584,7,201,8.59,1726.59
12684,3584,27,287,75.74,21737.38
12685,3584,4,321,55.15,17703.15
12686,3585,6,40,33.08,1323.2
12687,3586,11,319,24.76,7898.44
12688,3587,10,451,9.73,4388.23
12689,3587,26,224,21.35,4782.4
12690,3587,4,353,22.33,7882.49
12691,3587,28,233,47.1,10974.3
12692,3587,3,197,28.14,5543.58
12693,3588,21,435,4.9,2131.5
12694,3589,18,480,14.55,6984.0
12695,3590,14,330,19.04,6283.2
12696,3591,10,171,75.26,12869.46
12697,3591,26,222,23.64,5248.08
12698,3591,27,265,40.59,10756.35
12699,3591,12,56,3.14,175.84
12700,3591,29,326,14.96,4876.96
12701,3592,25,405,14.97,6062.85
12702,3592,8,275,14.92,4103.0
12703,3592,30,389,31.25,12156.25
12704,3593,30,172,52.73,9069.56
12705,3593,14,37,52.03,1925.11
12706,3593,28,164,15.15,2484.6
12707,3593,19,168,9.35,1570.8
12708,3594,13,129,47.81,6167.49
12709,3594,7,400,68.53,27412.0
12710,3595,26,389,51.6,20072.4
12711,3595,14,65,45.54,2960.1
12712,3595,7,333,70.44,23456.52
12713,3596,25,382,73.56,28099.92
12714,3596,12,466,6.03,2809.98
12715,3596,18,264,36.13,9538.32
12716,3597,16,187,3.69,690.03
12717,3597,11,445,72.7,32351.5
12718,3597,2,296,20.0,5920.0
12719,3597,10,481,15.3,7359.3
12720,3598,29,63,33.23,2093.49
12721,3599,7,290,12.86,3729.4
12722,3599,5,280,30.59,8565.2
12723,3599,18,189,45.15,8533.35
12724,3599,8,466,67.74,31566.84
12725,3599,1,483,71.45,34510.35
12726,3600,13,350,33.18,11613.0
12727,3600,14,92,66.78,6143.76
12728,3600,12,158,32.1,5071.8
12729,3600,21,219,13.67,2993.73
12730,3601,2,87,57.64,5014.68
12731,3602,16,185,42.05,7779.25
12732,3602,27,435,38.43,16717.05
12733,3603,1,58,51.53,2988.74
12734,3603,29,203,59.71,12121.13
12735,3603,28,379,72.37,27428.23
12736,3603,10,302,72.5,21895.0
12737,3603,9,234,46.72,10932.48
12738,3604,6,4,33.16,132.64
12739,3604,17,227,59.46,13497.42
12740,3604,2,282,55.12,15543.84
12741,3605,13,476,6.52,3103.52
12742,3605,30,31,31.76,984.56
12743,3605,18,353,76.2,26898.6
12744,3605,26,234,20.06,4694.04
12745,3605,9,489,48.02,23481.78
12746,3606,2,308,5.38,1657.04
12747,3606,1,204,28.02,5716.08
12748,3607,9,67,39.52,2647.84
12749,3608,1,489,41.65,20366.85
12750,3609,23,235,23.43,5506.05
12751,3610,10,233,37.96,8844.68
12752,3610,21,311,52.03,16181.33
12753,3610,22,64,17.41,1114.24
12754,3610,16,449,38.88,17457.12
12755,3611,4,203,67.55,
12756,3611,22,164,33.2,5444.8
12757,3611,10,21,36.39,764.19
12758,3611,9,91,5.75,523.25
12759,3611,21,276,46.59,12858.84
12760,3612,29,60,53.49,3209.4
12761,3613,26,348,48.07,
12762,3614,29,333,50.84,16929.72
12763,3615,5,437,47.52,20766.24
12764,3615,12,24,77.0,1848.0
12765,3615,13,354,12.43,
12766,3615,9,73,77.17,5633.41
12767,3616,25,195,40.02,7803.9
12768,3616,1,2,42.64,85.28
12769,3617,14,35,51.2,1792.0
12770,3618,2,480,64.11,30772.8
12771,3618,10,405,14.0,5670.0
12772,3618,19,113,14.95,1689.35
12773,3618,18,288,62.34,17953.92
12774,3618,5,214,10.29,2202.06
12775,3619,28,253,62.45,15799.85
12776,3619,14,9,9.33,83.97
12777,3620,2,251,64.3,16139.3
12778,3620,27,279,37.27,10398.33
12779,3621,20,413,13.63,5629.19
12780,3621,9,185,7.25,1341.25
12781,3622,26,349,-41.5,14483.5
12782,3622,6,277,42.21,11692.17
12783,3622,10,318,73.33,23318.94
12784,3622,19,432,12.77,5516.64
12785,3622,17,55,20.18,1109.9
12786,3622,29,133,4.2,558.6
12787,3623,19,52,28.43,1478.36
12788,3624,12,378,17.0,6426.0
12789,3624,13,330,37.31,12312.3
12790,3624,14,98,66.98,6564.04
12791,3624,8,20,59.95,1199.0
12792,3624,9,288,26.17,7536.96
12793,3625,1,179,8.2,1467.8
12794,3625,30,148,57.2,8465.6
12795,3625,12,396,17.2,6811.2
12796,3625,16,85,49.26,4187.1
12797,3625,27,340,59.19,20124.6
12798,3626,28,49,16.84,825.16
12799,3626,25,238,69.95,16648.1
12800,3626,10,167,74.75,12483.25
12801,3626,14,486,10.13,4923.18
12802,3627,1,403,50.47,20339.41
12803,3627,4,255,44.61,11375.55
12804,3627,17,187,35.47,6632.89
12805,3627,30,192,79.89,15338.88
12806,3627,26,200,34.67,6934.0
12807,3628,10,436,6.49,2829.64
12808,3628,15,449,57.01,25597.49
12809,3628,3,158,22.67,3581.86
12810,3628,13,209,16.04,3352.36
12811,3629,20,163,23.38,3810.94
12812,3629,16,189,60.76,11483.64
12813,3629,9,362,43.35,15692.7
12814,3629,23,337,30.6,10312.2
12815,3629,8,14,59.25,829.5
12816,3629,17,269,22.57,6071.33
12817,3630,22,497,76.7,38119.9
12818,3630,7,223,46.79,10434.17
12819,3630,16,68,29.41,1999.88
12820,3630,15,380,67.83,25775.4
12821,3630,20,361,40.27,14537.47
12822,3630,17,497,5.01,2489.97
12823,3631,27,480,64.93,31166.4
12824,3631,19,457,52.15,23832.55
12825,3631,30,291,63.96,18612.36
12826,3632,24,361,65.79,23750.19
12827,3633,1,499,53.94,26916.06
12828,3633,20,482,45.07,21723.74
12829,3633,12,125,64.76,8095.0
12830,3633,4,432,74.8,32313.6
12831,3633,22,218,34.75,7575.5
12832,3634,7,259,70.54,18269.86
12833,3634,14,162,13.85,2243.7
12834,3634,12,370,4.53,1676.1
12835,3634,29,100,64.24,6424.0
12836,3635,25,161,65.02,
12837,3635,17,102,36.73,3746.46
12838,3635,30,359,68.48,24584.32
12839,3635,28,353,19.86,7010.58
12840,3635,19,237,29.73,7046.01
12841,3636,6,98,12.68,1242.64
12842,3636,14,484,59.81,28948.04
12843,3636,3,404,24.65,9958.6
12844,3637,29,167,16.42,2742.14
12845,3637,17,143,65.94,9429.42
12846,3637,8,5,5.22,26.1
12847,3637,14,200,79.19,15838.0
12848,3637,23,38,24.28,922.64
12849,3637,1,6,47.97,287.82
12850,3638,17,385,16.29,6271.65
12851,3638,29,217,60.28,13080.76
12852,3639,13,494,9.1,4495.4
12853,3639,25,282,25.0,7050.0
12854,3640,3,462,19.09,8819.58
12855,3641,22,232,68.07,15792.24
12856,3642,29,86,78.24,6728.64
12857,3642,11,167,20.87,3485.29
12858,3643,25,25,53.34,1333.5
12859,3643,11,144,30.6,4406.4
12860,3643,30,164,74.21,12170.44
12861,3643,29,400,19.6,7840.0
12862,3644,19,140,10.2,1428.0
12863,3645,22,372,8.84,3288.48
12864,3646,11,293,45.29,13269.97
12865,3646,19,147,68.88,10125.36
12866,3646,13,140,55.27,7737.8
12867,3646,28,128,72.77,9314.56
12868,3647,5,463,6.83,3162.29
12869,3647,14,465,21.78,10127.7
12870,3647,23,489,68.16,33330.24
12871,3648,8,465,10.56,4910.4
12872,3648,28,258,14.06,3627.48
12873,3648,19,283,19.62,5552.46
12874,3648,11,490,52.99,25965.1
12875,3648,7,141,60.46,8524.86
12876,3649,11,267,38.51,10282.17
12877,3649,16,114,24.25,2764.5
12878,3649,8,160,7.58,
12879,3649,27,91,77.99,7097.09
12880,3649,30,471,38.83,18288.93
12881,3649,25,128,71.86,9198.08
12882,3650,21,446,6.91,3081.86
12883,3650,22,145,76.73,11125.85
12884,3650,19,141,73.4,10349.4
12885,3650,6,215,47.63,10240.45
12886,3651,8,71,37.52,2663.92
12887,3651,27,354,69.67,24663.18
12888,3651,15,159,3.38,537.42
12889,3652,9,325,21.41,6958.25
12890,3652,20,360,17.89,6440.4
12891,3653,26,165,17.48,2884.2
12892,3653,3,307,28.76,8829.32
12893,3653,9,493,8.74,4308.82
12894,3653,21,500,5.01,2505.0
12895,3654,22,79,61.14,4830.06
12896,3654,2,270,65.42,17663.4
12897,3655,13,204,28.85,5885.4
12898,3655,8,99,34.4,3405.6
12899,3655,7,184,39.26,7223.84
12900,3655,10,255,35.18,8970.9
12901,3656,16,329,44.23,14551.67
12902,3656,1,425,6.59,2800.75
12903,3656,13,186,45.17,8401.62
12904,3656,10,311,14.39,4475.29
12905,3656,24,189,27.52,5201.28
12906,3656,23,106,4.27,452.62
12907,3657,6,182,27.53,5010.46
12908,3657,9,189,48.72,9208.08
12909,3657,29,152,73.8,11217.6
12910,3658,2,184,21.3,3919.2
12911,3658,16,393,17.34,6814.62
12912,3658,15,117,25.56,2990.52
12913,3658,9,51,32.01,1632.51
12914,3659,17,194,79.01,15327.94
12915,3659,25,96,28.56,2741.76
12916,3659,11,114,24.94,2843.16
12917,3659,23,205,27.72,5682.6
12918,3659,10,316,56.11,17730.76
12919,3660,18,334,73.96,24702.64
12920,3660,23,47,16.44,772.68
12921,3660,3,397,32.23,12795.31
12922,3660,26,168,65.65,11029.2
12923,3661,2,110,23.5,2585.0
12924,3661,15,285,27.58,7860.3
12925,3661,7,250,38.06,9515.0
12926,3661,25,436,22.66,9879.76
12927,3661,9,369,7.58,2797.02
12928,3661,6,159,62.87,9996.33
12929,3662,6,57,45.44,2590.08
12930,3662,28,168,49.42,8302.56
12931,3662,27,437,25.27,11042.99
12932,3663,21,351,39.69,13931.19
12933,3663,7,27,72.4,1954.8
12934,3663,22,67,38.11,2553.37
12935,3663,25,408,54.82,22366.56
12936,3664,17,233,55.57,12947.81
12937,3665,21,233,28.31,6596.23
12938,3665,11,102,37.55,3830.1
12939,3665,28,410,52.01,21324.1
12940,3665,30,42,60.57,2543.94
12941,3666,27,94,10.44,981.36
12942,3666,6,161,69.1,11125.1
12943,3667,23,463,10.51,4866.13
12944,3668,1,396,49.33,19534.68
12945,3668,20,402,-4.24,1704.48
12946,3668,8,474,27.27,12925.98
12947,3668,25,488,57.96,28284.48
12948,3668,12,198,4.93,976.14
12949,3669,16,411,22.71,9333.81
12950,3669,8,117,18.9,2211.3
12951,3669,2,154,31.1,4789.4
12952,3669,28,226,41.15,9299.9
12953,3669,6,366,43.16,15796.56
12954,3669,5,495,31.18,15434.1
12955,3670,23,256,19.89,5091.84
12956,3671,8,391,45.82,17915.62
12957,3671,18,115,65.18,7495.7
12958,3671,14,97,78.66,7630.02
12959,3672,7,328,3.65,
12960,3672,3,200,79.88,15976.0
12961,3673,1,418,75.96,31751.28
12962,3673,29,282,70.11,19771.02
12963,3673,9,72,71.8,5169.6
12964,3673,24,431,76.6,33014.6
12965,3674,30,442,30.44,13454.48
12966,3674,21,448,74.15,33219.2
12967,3674,15,410,4.06,1664.6
12968,3674,12,377,36.53,13771.81
12969,3674,9,373,5.34,1991.82
12970,3674,18,276,-36.65,10115.4
12971,3675,20,350,12.82,4487.0
12972,3675,4,49,14.37,704.13
12973,3675,26,13,16.95,220.35
12974,3675,18,145,53.45,7750.25
12975,3675,24,323,79.88,25801.24
12976,3675,14,138,24.27,3349.26
12977,3676,23,474,-3.62,1715.88
12978,3677,2,6,61.89,371.34
12979,3677,22,204,48.47,9887.88
12980,3678,19,326,69.07,22516.82
12981,3678,4,243,6.96,1691.28
12982,3678,6,382,73.33,28012.06
12983,3678,2,422,34.77,14672.94
12984,3679,25,227,62.13,14103.51
12985,3679,21,355,35.28,12524.4
12986,3680,29,132,59.53,7857.96
12987,3680,20,249,79.78,19865.22
12988,3680,26,183,9.9,1811.7
12989,3680,25,196,23.59,4623.64
12990,3681,13,364,39.51,14381.64
12991,3682,6,262,66.7,17475.4
12992,3683,9,106,42.57,4512.42
12993,3683,19,298,37.4,11145.2
12994,3684,19,109,62.8,6845.2
12995,3684,10,475,55.24,26239.0
12996,3684,25,399,36.39,14519.61
12997,3684,11,334,67.04,22391.36
12998,3684,18,3,46.41,139.23
12999,3684,26,347,31.84,11048.48
13000,3685,16,105,68.05,7145.25
13001,3686,12,431,39.12,16860.72
13002,3686,14,411,22.18,9115.98
13003,3686,30,26,28.24,734.24
13004,3686,19,372,54.24,20177.28
13005,3687,14,395,-11.64,4597.8
13006,3687,29,350,45.68,15988.0
13007,3688,4,197,77.43,15253.71
13008,3688,15,217,56.4,12238.8
13009,3689,24,172,24.96,4293.12
13010,3689,18,195,32.68,6372.6
13011,3689,21,235,18.44,4333.4
13012,3689,26,187,62.82,11747.34
13013,3690,27,241,12.86,3099.26
13014,3690,18,493,57.9,28544.7
13015,3690,2,321,50.54,16223.34
13016,3690,26,466,57.99,27023.34
13017,3690,28,459,50.31,23092.29
13018,3690,4,462,4.35,2009.7
13019,3691,18,484,57.81,27980.04
13020,3691,12,22,25.53,561.66
13021,3691,29,274,11.33,3104.42
13022,3691,25,95,55.96,5316.2
13023,3692,20,157,45.48,7140.36
13024,3692,26,164,42.33,6942.12
13025,3692,22,10,76.14,761.4
13026,3693,17,65,38.76,2519.4
13027,3693,3,163,41.95,6837.85
13028,3694,12,349,45.06,15725.94
13029,3694,18,70,54.24,3796.8
13030,3694,2,482,3.12,1503.84
13031,3694,4,93,5.84,543.12
13032,3695,25,53,42.37,2245.61
13033,3695,2,66,-11.41,753.06
13034,3695,5,258,41.88,10805.04
13035,3696,14,147,40.28,
13036,3696,12,121,39.44,4772.24
13037,3696,20,19,65.47,1243.93
13038,3696,13,79,10.16,802.64
13039,3696,24,469,34.43,16147.67
13040,3697,23,261,65.33,17051.13
13041,3697,15,118,22.37,2639.66
13042,3697,14,90,4.83,434.7
13043,3697,18,343,14.81,5079.83
13044,3698,13,270,51.62,13937.4
13045,3698,21,60,44.75,2685.0
13046,3698,23,197,20.24,3987.28
13047,3699,18,122,67.68,8256.96
13048,3699,29,92,73.62,6773.04
13049,3699,19,442,37.15,16420.3
13050,3700,21,463,31.32,14501.16
13051,3700,29,253,3.84,971.52
13052,3700,18,69,63.07,4351.83
13053,3700,30,179,52.09,9324.11
13054,3701,4,353,7.55,2665.15
13055,3701,30,190,43.44,
13056,3701,10,12,18.85,226.2
13057,3701,21,41,15.21,623.61
13058,3701,19,329,49.09,16150.61
13059,3701,5,492,11.5,5658.0
13060,3702,27,112,44.95,5034.4
13061,3702,1,154,10.6,1632.4
13062,3702,30,411,46.15,18967.65
13063,3703,29,342,63.05,21563.1
13064,3703,23,24,45.49,1091.76
13065,3703,2,17,3.69,62.73
13066,3703,24,69,42.44,2928.36
13067,3704,3,14,20.6,288.4
13068,3704,14,423,37.15,15714.45
13069,3704,8,167,55.17,9213.39
13070,3704,21,197,38.51,7586.47
13071,3704,10,179,-46.44,8312.76
13072,3704,24,464,28.74,13335.36
13073,3705,19,48,60.54,2905.92
13074,3705,20,396,17.11,6775.56
13075,3706,24,206,46.16,9508.96
13076,3706,5,15,46.63,699.45
13077,3707,19,182,79.81,14525.42
13078,3707,17,257,4.79,1231.03
13079,3708,15,352,4.24,1492.48
13080,3708,8,436,7.99,3483.64
13081,3709,11,324,37.04,12000.96
13082,3709,22,241,33.36,8039.76
13083,3709,18,240,59.29,14229.6
13084,3709,13,161,59.72,9614.92
13085,3710,21,284,73.04,20743.36
13086,3710,8,184,52.58,9674.72
13087,3710,5,327,53.4,17461.8
13088,3710,14,93,26.99,2510.07
13089,3711,7,487,51.18,24924.66
13090,3711,28,100,23.15,2315.0
13091,3711,3,66,-41.33,2727.78
13092,3711,20,48,48.87,2345.76
13093,3711,27,405,76.69,31059.45
13094,3711,11,490,19.18,9398.2
13095,3712,9,489,31.06,15188.34
13096,3712,12,328,66.3,21746.4
13097,3713,13,75,22.13,1659.75
13098,3714,21,407,62.8,25559.6
13099,3714,6,262,36.37,9528.94
13100,3714,11,5,15.74,78.7
13101,3714,3,121,13.68,1655.28
13102,3714,20,23,63.82,1467.86
13103,3714,23,111,8.06,894.66
13104,3715,25,50,30.17,1508.5
13105,3715,21,35,62.38,2183.3
13106,3715,19,35,33.9,1186.5
13107,3715,8,68,6.52,443.36
13108,3715,4,299,61.96,18526.04
13109,3716,17,208,5.65,1175.2
13110,3716,6,212,45.74,9696.88
13111,3716,10,107,67.83,7257.81
13112,3717,7,245,20.16,4939.2
13113,3717,27,240,8.17,1960.8
13114,3717,26,101,26.37,2663.37
13115,3717,17,68,39.55,2689.4
13116,3717,2,62,5.97,370.14
13117,3718,27,72,26.68,1920.96
13118,3718,9,273,54.12,14774.76
13119,3719,21,63,21.32,1343.16
13120,3719,24,32,69.78,2232.96
13121,3719,30,280,58.18,16290.4
13122,3719,3,445,12.28,5464.6
13123,3719,4,298,51.47,15338.06
13124,3719,29,404,71.84,29023.36
13125,3720,11,147,36.46,5359.62
13126,3720,15,60,37.33,2239.8
13127,3721,19,40,19.18,767.2
13128,3722,18,356,72.09,25664.04
13129,3722,25,184,53.93,9923.12
13130,3722,17,205,76.76,15735.8
13131,3722,6,240,59.64,14313.6
13132,3723,21,225,10.8,2430.0
13133,3724,8,225,42.32,9522.0
13134,3724,18,77,59.45,4577.65
13135,3724,13,299,47.27,14133.73
13136,3724,16,252,77.95,19643.4
13137,3724,1,194,17.1,3317.4
13138,3725,21,490,53.89,26406.1
13139,3725,19,160,17.8,2848.0
13140,3725,29,89,18.27,1626.03
13141,3725,12,138,15.32,2114.16
13142,3725,11,90,21.22,1909.8
13143,3725,18,341,41.61,14189.01
13144,3726,8,119,17.46,2077.74
13145,3726,29,65,74.01,4810.65
13146,3727,9,159,48.8,7759.2
13147,3727,5,353,76.11,26866.83
13148,3727,12,117,5.59,654.03
13149,3727,8,25,28.82,720.5
13150,3728,30,13,27.02,351.26
13151,3728,22,119,74.61,8878.59
13152,3728,27,79,63.85,5044.15
13153,3729,16,441,27.54,12145.14
13154,3729,9,11,4.98,54.78
13155,3729,22,36,60.59,2181.24
13156,3730,2,179,76.63,13716.77
13157,3730,30,225,79.14,17806.5
13158,3730,4,336,34.38,11551.68
13159,3730,14,14,4.24,59.36
13160,3730,11,202,34.88,7045.76
13161,3730,16,174,27.26,4743.24
13162,3731,21,412,14.55,5994.6
13163,3731,27,182,69.73,12690.86
13164,3731,8,285,23.43,6677.55
13165,3731,9,142,57.7,8193.4
13166,3731,17,6,77.35,464.1
13167,3732,9,221,27.96,6179.16
13168,3732,16,293,6.84,2004.12
13169,3732,27,134,43.94,5887.96
13170,3732,12,500,55.55,27775.0
13171,3733,25,177,69.62,12322.74
13172,3733,21,24,27.22,653.28
13173,3733,8,21,48.44,1017.24
13174,3733,16,27,11.94,322.38
13175,3733,29,227,19.53,4433.31
13176,3734,22,118,5.12,604.16
13177,3734,30,106,79.07,8381.42
13178,3734,9,389,71.0,27619.0
13179,3735,17,309,24.8,7663.2
13180,3735,8,309,77.97,24092.73
13181,3736,16,409,17.99,7357.91
13182,3736,11,423,56.31,23819.13
13183,3736,28,19,45.88,871.72
13184,3737,3,316,72.07,22774.12
13185,3737,19,430,29.22,12564.6
13186,3737,10,82,41.56,3407.92
13187,3738,22,274,27.41,7510.34
13188,3738,12,356,77.04,27426.24
13189,3739,27,232,9.07,2104.24
13190,3739,28,367,39.4,14459.8
13191,3739,1,374,37.0,13838.0
13192,3739,3,320,17.58,5625.6
13193,3739,18,391,63.97,25012.27
13194,3740,8,22,76.95,1692.9
13195,3740,18,77,66.53,5122.81
13196,3740,20,453,7.62,3451.86
13197,3740,17,62,50.91,3156.42
13198,3740,4,440,16.4,7216.0
13199,3740,26,348,74.86,26051.28
13200,3741,14,80,20.73,1658.4
13201,3741,7,343,21.57,7398.51
13202,3741,11,447,52.23,23346.81
13203,3741,28,112,76.26,
13204,3741,8,124,48.38,5999.12
13205,3742,15,238,5.49,1306.62
13206,3742,27,244,39.45,9625.8
13207,3743,2,499,59.09,29485.91
13208,3743,27,94,28.24,2654.56
13209,3743,22,159,3.1,492.9
13210,3743,17,368,43.78,16111.04
13211,3743,11,160,79.68,12748.8
13212,3744,6,162,22.63,
13213,3744,26,65,40.96,2662.4
13214,3744,2,239,16.65,3979.35
13215,3744,29,34,45.77,
13216,3744,27,6,59.14,354.84
13217,3744,1,369,61.53,22704.57
13218,3745,28,14,29.11,
13219,3745,10,479,35.79,17143.41
13220,3745,14,395,46.81,18489.95
13221,3745,5,246,51.5,12669.0
13222,3745,16,30,4.99,149.7
13223,3745,21,34,9.72,330.48
13224,3746,17,254,18.75,4762.5
13225,3747,4,416,66.1,27497.6
13226,3747,3,14,23.39,327.46
13227,3747,1,284,39.51,11220.84
13228,3747,24,108,26.74,2887.92
13229,3747,25,482,59.96,28900.72
13230,3747,11,149,5.92,882.08
13231,3748,8,458,19.66,9004.28
13232,3748,26,160,56.92,9107.2
13233,3748,20,128,79.52,10178.56
13234,3748,11,66,69.12,4561.92
13235,3748,15,3,12.26,
13236,3749,6,418,48.17,20135.06
13237,3749,10,177,5.08,899.16
13238,3749,8,138,35.75,4933.5
13239,3750,8,27,57.06,1540.62
13240,3750,28,64,76.15,4873.6
13241,3750,4,497,10.0,4970.0
13242,3751,2,176,74.74,13154.24
13243,3751,17,350,74.49,26071.5
13244,3751,12,24,65.77,1578.48
13245,3752,6,330,25.23,8325.9
13246,3753,1,104,78.97,8212.88
13247,3754,25,266,50.21,13355.86
13248,3754,22,359,50.2,18021.8
13249,3754,8,57,63.53,3621.21
13250,3754,3,423,77.2,32655.6
13251,3754,21,324,53.45,17317.8
13252,3755,4,473,43.84,20736.32
13253,3755,17,349,47.51,16580.99
13254,3756,21,449,7.36,3304.64
13255,3757,13,249,10.77,2681.73
13256,3757,6,222,53.51,11879.22
13257,3758,18,480,65.57,31473.6
13258,3758,30,389,76.9,29914.1
13259,3758,16,36,39.79,1432.44
13260,3759,11,158,42.22,6670.76
13261,3760,18,447,46.81,20924.07
13262,3760,26,270,75.31,20333.7
