id_coleta,id_fazenda,id_rota,data_coleta,volume_litros,temperatura_c,gordura_pct,proteina_pct,acidez
70037,30,16,2024-09-06,2490.83,3.8,3.4,3.09,15.72
70038,69,8,2024-09-06,2099.49,3.5,3.19,3.56,15.17
70039,108,4,2024-09-06,2323.23,8.1,,3.37,19.63
70040,190,14,2024-09-06,3553.26,4.3,3.78,3.87,16.69
70041,58,6,2024-09-06,4022.14,3.8,3.07,3.74,16.79
70042,90,18,2024-09-06,4492.72,5.3,4.51,3.78,17.38
70043,239,9,2024-09-06,2127.65,4.1,4.34,3.31,15.05
70044,204,3,06/09/2024,1710.06,8.5,3.04,,
70045,53,13,2024-09-06,3116.47,4.4,5.15,3.34,15.13
70046,236,13,2024-09-06,4453.07,,4.99,3.18,18.6
70047,19,20,2024-09-06,4455.0,8.1,5.02,3.65,16.55
70048,7,15,2024-09-06,4292.6,7.8,3.78,2.89,15.0
70049,146,17,06/09/2024,3032.1,8.3,3.53,3.58,15.89
70050,162,19,2024-09-06,2439.07,4.3,4.2,2.94,15.55
70051,111,6,2024-09-06,1116.31,3.9,5.36,2.88,18.06
70052,18,17,2024-09-06,2158.27,5.1,3.4,3.75,18.42
70053,222,1,2024-09-06,2326.33,3.6,3.06,3.23,18.37
70054,57,8,2024-09-06,3091.62,8.8,3.2,3.45,14.65
70055,11,1,2024-09-06,4056.97,5.1,,3.5,15.55
70056,44,3,2024-09-06,1061.64,4.2,3.51,3.7,15.21
70057,225,5,2024-09-06,4150.54,3.2,3.65,3.37,14.3
70058,35,11,2024-09-06,205.07,5.7,4.98,3.26,15.96
70059,112,6,2024-09-06,4141.95,6.4,4.2,,19.22
70060,8,19,2024-09-06,1155.83,3.7,4.47,2.89,19.82
70061,132,10,2024-09-06,2875.55,7.1,4.17,3.46,17.28
70062,183,8,2024-09-06,4676.34,4.1,3.17,2.83,14.11
70063,230,10,2024-09-06,531.93,8.1,5.24,3.91,16.21
70064,193,15,2024-09-06,4160.39,9.2,,3.88,16.02
70065,214,11,2024-09-06,836.94,6.4,3.52,3.48,15.72
70066,16,14,2024-09-06,4999.33,6.6,5.34,3.44,16.56
70067,33,16,2024-09-06,4187.62,2.1,4.73,3.52,19.22
70068,135,10,2024-09-06,2362.89,2.2,4.69,,16.45
70069,158,3,2024-09-06,2080.49,6.4,4.28,3.78,18.57
70070,63,1,2024-09-06,1289.66,8.1,,3.07,18.26
70071,6,9,2024-09-06,246.0,2.0,,2.86,14.73
70072,217,20,2024-09-06,1758.5,4.6,3.51,3.67,15.56
70073,177,7,2024-09-06,4322.9,2.5,4.45,3.28,19.35
70074,24,8,2024-09-06,2208.53,2.6,4.55,3.17,15.52
70075,74,20,2024-09-06,2629.14,3.9,4.98,2.99,16.97
70076,66,2,2024-09-06,212.15,2.7,4.43,3.96,18.05
70077,15,2,2024-09-06,1608.83,2.3,3.47,3.46,
70078,92,2,2024-09-06,3560.4,8.2,4.72,3.79,18.36
70079,155,17,2024-09-06,1611.11,10.0,3.97,,17.47
70080,201,20,2024-09-06,1291.27,5.0,4.22,3.48,17.17
70081,49,18,2024-09-06,2905.72,8.5,5.3,3.46,17.46
70082,46,1,2024-09-06,2782.85,8.7,3.89,3.52,15.22
70083,32,15,2024-09-06,1135.58,7.6,4.58,3.68,19.03
70084,165,3,2024-09-06,927.98,6.9,4.65,3.21,15.68
70085,198,13,2024-09-06,4756.05,5.7,4.87,2.96,16.11
70086,106,20,2024-09-06,1824.88,2.3,5.27,3.72,
70087,107,9,2024-09-06,4850.85,2.2,4.34,3.71,15.73
70088,173,6,2024-09-06,972.78,8.8,5.11,3.63,18.22
70089,88,12,06/09/2024,3720.11,4.3,4.37,3.01,18.94
70090,67,6,2024-09-06,4347.95,8.3,4.78,3.42,18.1
70091,149,9,2024-09-06,940.24,4.6,4.99,2.9,16.94
70092,134,16,2024-09-06,1215.14,3.7,4.88,3.83,17.94
70093,5,7,2024-09-06,458.63,2.9,5.12,3.31,15.26
70094,145,4,2024-09-06,3228.48,7.2,4.43,3.27,14.63
70095,152,1,2024-09-06,4167.52,,5.29,,19.48
70096,120,12,2024-09-06,817.09,7.1,3.03,,19.04
70097,174,11,2024-09-06,1435.65,,3.54,3.08,17.93
70098,71,1,2024-09-06,2246.71,9.6,3.75,3.51,18.39
70099,209,11,06/09/2024,2481.52,9.3,3.34,3.37,15.15
70100,4,1,2024-09-06,-4407.06,6.6,,3.59,
70101,243,10,2024-09-06,3387.92,4.8,5.18,3.38,15.93
70102,180,16,2024-09-06,4683.38,6.9,4.77,3.24,17.58
70103,137,5,2024-09-06,2968.71,8.5,3.16,3.66,18.73
70104,99,6,2024-09-06,1872.91,4.3,,3.8,19.02
70105,89,4,2024-09-06,435.59,2.7,4.0,3.16,16.05
70106,224,9,2024-09-06,2056.1,3.2,3.65,2.96,15.43
70107,186,15,2024-09-06,709.58,,5.48,3.14,14.52
70108,199,16,2024-09-06,3064.46,9.6,4.79,3.27,16.34
70109,157,19,2024-09-06,3726.2,8.4,4.1,3.81,17.06
70110,181,16,2024-09-06,4478.88,9.2,4.62,3.28,14.52
70111,34,10,2024-09-06,4627.99,3.5,4.59,3.72,20.0
70112,41,14,2024-09-06,835.76,3.9,3.36,3.75,18.19
70113,147,8,2024-09-06,4647.7,9.2,3.01,3.85,19.53
70114,78,8,2024-09-06,1408.21,9.0,,3.87,17.84
70115,14,18,2024-09-06,3314.46,,4.71,3.19,14.79
70116,54,3,2024-09-06,1359.5,6.6,4.93,3.98,
70117,153,11,06/09/2024,534.85,8.4,5.0,3.87,17.98
70118,121,11,2024-09-06,3180.36,5.2,4.94,3.87,19.98
70119,219,1,2024-09-06,549.78,5.6,3.62,3.42,16.36
70120,169,8,2024-09-06,4269.42,3.4,4.82,3.36,14.04
70121,212,10,2024-09-06,778.71,6.2,4.5,3.86,
70122,192,17,2024-09-06,3916.49,9.9,3.11,3.38,14.26
70123,170,4,2024-09-06,3512.67,4.4,3.33,3.9,17.2
70124,50,19,2024-09-06,2193.33,2.7,,2.93,16.91
70125,184,6,2024-09-06,669.25,3.7,5.31,2.97,19.6
70126,206,17,2024-09-06,3368.5,5.4,3.63,3.07,18.35
70127,196,2,2024-09-06,3077.26,2.3,4.72,3.34,14.98
70128,59,5,2024-09-06,3363.77,3.5,3.13,3.22,
70129,91,9,2024-09-06,4274.76,9.3,,3.41,
70130,195,20,2024-09-06,489.98,4.5,3.95,3.57,14.24
70131,160,18,2024-09-06,571.52,,4.51,3.37,19.01
70132,176,3,2024-09-06,3157.63,4.1,4.57,3.89,17.09
70133,127,1,2024-09-06,827.92,7.3,4.58,3.68,16.93
70134,62,7,2024-09-06,4013.73,7.7,4.14,3.77,17.85
70135,150,16,06/09/2024,3348.85,8.8,4.22,3.56,15.9
70136,81,10,2024-09-06,4491.6,3.9,4.3,2.85,
70137,79,14,2024-09-06,4868.59,,,3.05,16.62
70138,65,11,2024-09-06,4148.3,,3.82,,16.04
70139,245,4,2024-09-06,4834.35,6.0,3.91,3.01,14.63
70140,194,15,2024-09-06,3426.58,,3.66,,14.27
70141,113,8,2024-09-06,4382.53,4.5,5.07,3.36,17.47
70142,227,3,2024-09-06,1826.22,7.7,3.87,3.15,
70143,102,18,2024-09-06,738.22,3.5,4.45,3.38,15.46
70144,27,10,2024-09-06,3733.03,,5.09,3.96,17.93
70145,156,7,2024-09-06,2266.83,7.3,4.7,3.93,19.83
70146,188,19,2024-09-06,467.67,9.4,3.34,3.78,15.28
70147,126,10,2024-09-06,2716.38,9.9,4.57,3.77,
70148,87,13,2024-09-06,3917.27,,3.08,3.59,18.89
70149,117,6,2024-09-06,4577.8,4.9,4.57,2.83,16.37
70150,23,4,2024-09-06,294.2,7.9,3.21,3.02,17.21
70151,151,15,2024-09-06,3906.25,8.6,5.37,3.85,18.77
70152,242,8,2024-09-06,3349.58,8.5,3.34,3.42,19.77
70153,215,8,2024-09-06,2913.79,5.4,4.58,3.03,16.75
70154,31,11,2024-09-06,390.47,3.6,,3.66,15.28
70155,138,3,2024-09-06,3745.14,3.0,,3.07,17.46
70156,240,15,2024-09-06,2618.72,3.8,5.13,3.26,18.13
70157,47,1,2024-09-06,1078.08,7.6,3.98,3.08,19.4
70158,164,10,2024-09-06,1874.9,6.0,5.22,2.91,16.55
70159,20,18,06/09/2024,3631.62,6.7,,3.2,15.2
70160,26,20,2024-09-06,3929.77,8.1,4.39,3.45,19.28
70161,238,3,2024-09-06,353.05,7.1,4.89,3.6,16.38
70162,9,2,2024-09-06,823.42,9.6,4.23,3.68,19.74
70163,97,5,2024-09-06,2523.2,,4.97,3.79,19.66
70164,187,9,2024-09-06,2126.84,5.1,4.26,3.23,18.0
70165,105,20,2024-09-06,245.83,4.5,4.38,3.71,17.92
70166,237,19,2024-09-06,501.82,6.6,5.27,3.73,16.52
70167,228,18,2024-09-06,4184.14,4.3,3.05,3.74,14.31
70168,42,13,2024-09-06,2185.45,3.9,3.39,2.84,18.89
70169,22,17,2024-09-06,1923.43,8.0,3.25,3.11,18.99
70170,93,12,2024-09-06,295.93,8.9,3.86,,14.75
70171,40,15,2024-09-06,3059.77,3.4,4.71,2.87,17.11
70172,122,18,2024-09-07,4525.49,6.1,3.25,3.14,18.94
70173,135,10,2024-09-07,4510.15,8.5,4.48,3.77,
70174,37,16,2024-09-07,508.22,7.2,3.82,3.97,16.06
70175,75,12,2024-09-07,621.5,5.8,5.08,3.49,18.67
70176,161,3,2024-09-07,969.47,3.2,,3.16,17.31
70177,145,15,2024-09-07,3968.9,6.9,4.49,3.19,18.47
70178,175,6,2024-09-07,4593.28,7.2,3.49,3.88,15.82
70179,188,18,2024-09-07,4064.71,,3.19,3.59,18.36
70180,224,9,2024-09-07,3682.42,2.5,4.72,3.95,16.99
70181,91,17,2024-09-07,4198.99,7.7,,2.87,14.43
70182,150,18,2024-09-07,2155.48,8.4,5.36,3.95,16.63
70183,38,8,2024-09-07,4323.89,6.5,4.45,,14.35
70184,1,4,2024-09-07,640.54,2.6,3.78,3.02,15.75
70185,79,1,2024-09-07,2703.32,4.0,3.76,3.36,16.0
70186,57,10,2024-09-07,2905.9,4.5,3.41,3.83,14.53
70187,13,20,2024-09-07,1640.41,6.1,4.63,3.98,19.06
70188,191,15,2024-09-07,1766.12,4.1,,3.05,
70189,140,18,2024-09-07,4110.36,3.0,3.61,3.48,14.84
70190,19,15,2024-09-07,1342.29,7.9,3.76,,14.54
70191,213,15,2024-09-07,2649.51,9.6,3.79,3.48,17.07
70192,153,3,2024-09-07,4973.98,6.7,4.13,3.34,14.32
70193,95,3,2024-09-07,3809.16,3.7,,2.87,14.59
70194,204,12,2024-09-07,1017.43,5.6,5.02,3.68,17.38
70195,72,18,2024-09-07,4612.83,7.2,4.57,3.98,15.33
70196,217,5,2024-09-07,254.73,2.5,4.56,3.59,17.18
70197,136,20,2024-09-07,1383.79,9.6,,3.72,
70198,212,1,2024-09-07,3260.84,6.4,4.01,3.24,
70199,214,3,2024-09-07,3452.66,5.3,4.44,2.99,16.91
70200,202,3,2024-09-07,360.14,8.1,5.14,3.62,17.29
70201,237,14,2024-09-07,232.31,4.8,3.18,3.98,15.22
70202,173,12,2024-09-07,2279.41,6.8,5.4,3.16,15.74
70203,149,12,2024-09-07,4363.41,6.4,4.25,3.03,15.23
70204,14,4,2024-09-07,595.57,7.2,3.74,2.92,
70205,155,5,2024-09-07,2859.43,,4.27,3.67,16.99
70206,144,15,2024-09-07,3672.34,9.1,5.25,3.58,18.9
70207,206,9,2024-09-07,457.46,2.2,3.2,3.12,16.24
70208,156,15,2024-09-07,568.55,5.7,4.93,2.96,
70209,34,18,2024-09-07,4837.08,5.3,3.03,3.35,16.29
70210,84,19,2024-09-07,3418.99,6.8,3.59,3.96,17.1
70211,105,12,2024-09-07,1204.76,5.9,3.66,2.93,18.33
70212,134,8,2024-09-07,3572.96,9.6,4.82,3.31,18.44
70213,101,5,2024-09-07,230.64,7.7,4.52,3.55,18.32
70214,24,3,2024-09-07,483.13,6.3,3.33,3.06,19.94
70215,21,17,2024-09-07,495.4,8.3,4.57,3.31,19.39
70216,244,14,2024-09-07,1023.21,3.8,3.61,3.14,15.71
70217,93,20,2024-09-07,1434.57,8.8,4.8,3.42,19.26
70218,9,16,2024-09-07,3197.87,2.2,3.4,3.23,15.56
70219,172,1,2024-09-07,4989.55,3.5,5.26,3.36,18.98
70220,168,4,2024-09-07,3322.6,7.0,4.66,2.96,
70221,158,10,2024-09-07,2551.87,5.1,5.35,3.56,17.55
70222,115,5,2024-09-07,2821.09,4.2,4.82,3.06,18.84
70223,10,8,2024-09-07,3776.02,7.9,4.6,3.17,19.25
70224,141,9,2024-09-07,2588.61,9.6,4.9,3.91,16.64
70225,234,19,2024-09-07,4479.73,9.8,3.26,3.38,18.68
70226,222,20,2024-09-07,2105.06,8.2,5.26,3.24,16.26
70227,201,13,2024-09-07,3819.62,8.4,4.72,3.38,15.6
70228,131,2,2024-09-07,3583.2,5.0,5.15,3.35,15.58
70229,53,19,2024-09-07,4604.14,,4.31,3.65,18.1
70230,192,9,2024-09-07,2950.74,8.0,5.1,3.97,16.75
70231,39,13,2024-09-07,4851.78,5.1,4.96,2.97,14.6
70232,33,3,2024-09-07,4262.24,8.6,4.89,3.82,19.41
70233,12,7,2024-09-07,4977.88,3.3,,3.15,16.02
70234,11,10,2024-09-07,4888.47,5.7,5.25,,
70235,114,10,2024-09-07,4202.79,3.6,5.31,3.7,18.23
70236,221,16,2024-09-07,266.04,5.3,3.27,3.0,19.59
70237,60,9,2024-09-07,1817.14,2.0,4.17,3.66,16.21
70238,177,1,2024-09-07,1307.67,3.8,5.31,3.21,14.4
70239,17,2,2024-09-07,3405.19,8.0,3.68,3.93,19.17
70240,58,6,2024-09-07,251.04,3.2,3.97,3.47,17.1
70241,85,19,2024-09-07,3931.34,5.2,3.96,3.44,17.23
70242,68,1,2024-09-07,3027.71,7.3,3.32,3.75,17.71
70243,239,3,2024-09-07,2066.31,3.5,3.91,3.74,15.13
70244,15,13,2024-09-07,1693.24,,4.77,3.7,16.41
70245,127,2,2024-09-07,1047.6,5.5,4.69,,16.16
70246,18,19,2024-09-07,2516.21,3.1,3.58,3.07,18.22
70247,228,15,2024-09-07,4738.71,4.3,4.74,3.88,16.28
70248,199,16,2024-09-07,3204.77,6.2,4.29,3.49,14.3
70249,138,6,2024-09-07,2276.17,7.4,4.21,,20.0
70250,102,9,2024-09-07,1495.44,10.0,3.58,2.86,
70251,183,2,2024-09-07,2123.53,7.4,3.79,3.53,19.69
70252,130,16,2024-09-07,2934.93,8.1,5.43,3.59,18.08
70253,226,14,2024-09-07,2438.14,7.3,3.36,3.43,
70254,43,6,2024-09-07,1319.17,8.6,5.4,3.18,15.62
70255,193,17,2024-09-07,4937.15,9.5,3.19,3.55,15.97
70256,119,8,2024-09-07,4191.03,2.4,3.76,3.11,15.8
70257,3,7,2024-09-07,1672.92,2.0,4.24,3.58,15.54
70258,143,10,2024-09-07,3989.61,2.9,4.18,3.51,14.62
70259,69,7,2024-09-07,1202.84,8.6,4.93,3.36,14.83
70260,49,20,2024-09-07,4190.96,4.2,5.24,3.12,15.29
70261,205,2,2024-09-07,4234.71,7.5,3.55,3.32,17.81
70262,35,7,2024-09-07,1281.81,7.7,4.88,2.87,14.53
70263,197,13,2024-09-07,4084.66,7.5,5.03,3.89,18.65
70264,80,3,2024-09-07,2355.01,7.8,,2.86,19.64
70265,89,17,2024-09-07,1435.85,4.2,3.1,3.0,19.17
70266,64,1,2024-09-07,1581.55,3.9,4.89,3.75,16.91
70267,229,20,2024-09-07,3045.16,6.7,5.06,3.66,18.78
70268,169,16,07/09/2024,1566.52,2.9,3.32,3.78,17.86
70269,165,20,2024-09-07,4355.85,6.4,3.87,3.12,16.84
70270,28,2,2024-09-07,1708.53,7.5,3.37,3.95,19.55
70271,132,16,2024-09-07,501.02,7.8,5.47,3.04,17.89
70272,36,10,2024-09-07,1869.94,3.1,3.13,3.78,15.34
70273,238,10,2024-09-07,4849.18,3.8,4.24,3.89,19.69
70274,124,13,2024-09-07,4756.12,6.0,4.72,3.25,17.83
70275,63,5,2024-09-07,516.51,,4.1,,14.89
70276,50,8,2024-09-07,2618.94,5.8,3.38,3.0,15.66
70277,218,3,2024-09-07,3325.84,6.9,3.35,3.14,16.31
70278,184,13,2024-09-07,1107.61,4.0,3.56,3.28,14.43
70279,208,10,2024-09-07,4740.59,7.4,4.12,3.5,15.94
70280,182,17,2024-09-07,754.4,3.3,3.74,3.93,15.59
70281,73,11,2024-09-07,1537.58,9.7,4.76,3.88,14.26
70282,243,20,2024-09-07,4698.31,2.5,5.1,,19.47
70283,26,9,2024-09-07,4201.25,5.6,4.95,3.13,19.94
70284,235,2,2024-09-07,956.35,9.3,4.58,3.62,19.93
70285,178,10,2024-09-07,2547.78,2.4,5.12,3.43,17.93
70286,22,14,2024-09-07,478.64,6.4,3.87,3.06,17.18
70287,133,17,2024-09-07,4764.17,7.9,4.55,3.86,19.61
70288,26,14,2024-09-08,1598.58,,4.14,3.93,16.62
70289,159,20,2024-09-08,4359.8,4.6,4.66,3.22,17.94
70290,38,7,2024-09-08,3363.67,8.6,5.15,,19.87
70291,155,17,2024-09-08,3372.6,2.1,3.68,3.93,15.57
70292,122,9,2024-09-08,1739.62,9.7,3.78,3.54,15.7
70293,75,5,2024-09-08,1925.23,8.3,4.86,3.07,16.76
70294,165,20,2024-09-08,1738.99,5.6,4.16,3.94,19.11
70295,237,20,2024-09-08,4154.45,4.7,4.13,2.88,15.51
70296,147,13,2024-09-08,1437.25,2.5,4.6,3.18,15.07
70297,119,10,2024-09-08,721.75,5.1,3.88,3.85,
70298,69,4,2024-09-08,2819.8,8.4,3.8,3.91,14.58
70299,85,1,2024-09-08,1132.52,9.1,3.33,2.87,15.53
70300,112,10,2024-09-08,1532.04,,4.77,2.94,17.78
70301,241,2,2024-09-08,1713.86,2.9,5.07,,16.45
70302,29,18,2024-09-08,2483.02,6.4,5.43,2.93,15.29
70303,11,11,2024-09-08,3250.46,3.3,4.03,3.96,
70304,131,15,2024-09-08,4775.52,7.6,4.95,2.81,14.81
70305,174,5,2024-09-08,871.96,9.6,4.92,3.4,14.32
70306,163,18,2024-09-08,4060.72,4.7,4.34,3.57,18.13
70307,82,20,2024-09-08,1186.0,8.3,4.68,3.11,16.42
70308,212,5,2024-09-08,3025.02,7.0,3.51,3.21,17.98
70309,114,19,2024-09-08,3352.55,2.3,3.41,3.04,18.53
70310,50,10,2024-09-08,1647.92,3.3,5.23,3.59,14.81
70311,102,16,2024-09-08,642.29,6.8,5.07,2.85,17.61
70312,154,17,2024-09-08,1412.8,4.0,4.41,3.37,18.39
70313,127,6,2024-09-08,841.93,5.5,4.0,2.99,15.42
70314,55,3,08/09/2024,1306.26,4.9,,3.63,18.5
70315,23,10,2024-09-08,2490.99,,5.28,2.88,15.12
70316,97,9,2024-09-08,2823.5,5.6,3.12,2.85,19.01
70317,76,7,2024-09-08,767.03,5.8,3.96,3.02,15.91
70318,33,9,2024-09-08,601.71,8.4,4.86,3.49,18.2
70319,18,20,2024-09-08,2028.78,8.7,4.52,,17.33
70320,128,13,2024-09-08,3630.62,2.9,4.65,2.97,17.65
70321,166,5,2024-09-08,758.63,,4.53,3.22,16.88
70322,28,13,2024-09-08,-3783.7,7.9,4.82,3.46,19.23
70323,46,3,2024-09-08,2902.17,,4.36,3.48,16.02
70324,99,9,08/09/2024,2105.13,4.5,5.26,3.32,16.22
70325,133,1,2024-09-08,1286.69,6.6,3.61,2.97,17.72
70326,215,19,2024-09-08,3376.36,8.5,4.11,3.77,20.0
70327,98,2,2024-09-08,3798.0,6.0,4.63,3.38,19.76
70328,104,2,2024-09-08,513.39,2.9,4.53,3.08,16.97
70329,72,11,2024-09-08,2694.13,8.4,4.99,3.14,17.0
70330,186,11,2024-09-08,1447.08,8.2,3.59,3.03,17.73
70331,1,14,2024-09-08,1843.44,2.1,3.79,,14.8
70332,202,5,2024-09-08,2421.84,9.4,4.72,3.38,15.94
70333,157,4,2024-09-08,2003.25,3.9,3.63,3.31,17.99
70334,229,11,2024-09-08,1250.15,7.0,3.08,,18.3
70335,190,18,2024-09-08,1259.88,2.7,3.12,3.34,15.7
70336,129,19,2024-09-08,3373.33,3.0,5.15,2.94,16.03
70337,142,9,2024-09-08,1393.83,9.3,3.2,,19.63
70338,152,2,08/09/2024,4452.2,8.7,4.09,3.16,18.15
70339,94,5,2024-09-08,2384.92,5.0,4.93,3.23,19.53
70340,168,20,2024-09-08,1567.34,4.4,3.73,3.78,15.39
70341,59,11,2024-09-08,4885.99,7.4,,2.96,18.77
70342,39,3,08/09/2024,3431.77,2.4,4.06,3.09,16.2
70343,235,11,2024-09-08,2655.33,5.3,3.56,2.98,14.33
70344,7,8,2024-09-08,245.04,7.4,4.32,3.8,19.71
70345,120,11,2024-09-08,2336.21,4.0,,3.95,17.04
70346,184,19,2024-09-08,2915.89,,5.46,3.04,18.67
70347,100,7,2024-09-08,842.59,2.1,,3.3,16.13
70348,19,13,2024-09-08,4623.67,2.6,4.79,3.4,18.26
70349,4,20,2024-09-08,3942.08,4.1,4.52,3.63,14.55
70350,81,17,2024-09-08,3476.18,3.2,4.26,3.54,15.0
70351,32,11,2024-09-08,543.4,8.7,3.47,3.73,15.19
70352,10,17,2024-09-08,3693.85,6.6,5.44,3.66,19.23
70353,57,20,2024-09-08,1271.59,3.3,3.05,3.97,18.51
70354,124,20,2024-09-08,4869.86,4.1,3.39,3.87,17.59
70355,126,4,2024-09-08,666.25,3.2,4.24,3.55,17.14
70356,92,18,2024-09-08,3804.77,2.2,4.49,3.62,14.87
70357,137,10,2024-09-08,3296.95,7.4,3.35,2.9,17.72
70358,12,20,2024-09-08,1159.09,9.4,3.33,3.72,16.31
70359,49,20,2024-09-08,4767.94,4.0,5.22,3.37,19.36
70360,117,13,2024-09-08,3621.35,2.2,3.64,3.47,14.11
70361,8,9,2024-09-08,656.98,3.4,3.91,3.27,19.63
70362,125,7,2024-09-08,2027.19,6.5,5.13,2.93,17.55
70363,211,2,2024-09-08,4116.02,8.6,4.94,3.4,18.43
70364,153,10,2024-09-08,1029.31,7.0,5.26,3.69,15.56
70365,209,19,2024-09-08,1942.95,9.4,5.32,3.02,17.21
70366,110,9,2024-09-08,3562.63,,4.32,3.63,19.77
70367,231,12,2024-09-08,2353.5,,3.88,3.39,15.44
70368,176,10,2024-09-08,4857.65,3.5,3.44,3.45,14.29
70369,78,11,2024-09-08,3622.6,8.4,3.79,3.97,19.39
70370,41,17,2024-09-08,4987.57,8.5,3.25,2.88,14.87
70371,232,4,2024-09-08,3652.78,8.0,5.25,3.36,16.64
70372,201,5,2024-09-08,1467.33,9.1,3.65,2.86,14.86
70373,21,8,2024-09-08,2910.07,9.6,3.54,3.06,19.49
70374,116,17,2024-09-08,3640.61,3.2,3.63,3.7,18.81
70375,24,20,2024-09-08,921.34,3.1,4.7,2.96,14.53
70376,216,19,2024-09-08,4383.32,8.4,3.03,2.93,16.77
70377,121,3,2024-09-08,2928.58,,5.28,3.17,18.64
70378,107,2,2024-09-08,280.26,5.0,4.55,3.56,18.81
70379,16,5,2024-09-08,3311.84,2.3,4.18,3.63,16.64
70380,106,16,2024-09-08,3549.87,3.9,3.3,2.99,14.91
70381,220,2,2024-09-08,4702.42,8.5,,3.16,
70382,135,13,2024-09-08,4092.14,9.5,4.86,3.88,18.02
70383,42,12,2024-09-08,3293.18,7.4,4.2,3.27,18.97
70384,240,4,2024-09-08,3081.81,8.0,3.13,3.65,15.82
70385,51,9,2024-09-08,4015.13,9.1,3.16,3.27,17.82
70386,9,11,2024-09-08,724.35,6.0,4.89,3.01,17.11
70387,108,7,2024-09-08,2086.11,9.8,4.08,3.84,19.1
70388,227,10,2024-09-08,1207.03,3.5,3.9,3.4,18.83
70389,177,8,2024-09-08,964.14,3.6,3.59,3.93,19.06
70390,228,15,2024-09-08,3693.1,6.1,4.25,3.93,19.38
70391,195,20,2024-09-08,4143.37,5.2,,3.11,17.17
70392,203,3,2024-09-08,2355.32,2.3,,,19.79
70393,53,9,2024-09-08,3821.92,4.9,3.0,3.18,15.73
70394,160,19,2024-09-08,795.71,4.3,4.29,2.91,15.74
70395,234,8,2024-09-08,4048.75,,,3.27,16.7
70396,63,6,2024-09-08,221.66,8.2,5.18,3.24,18.57
70397,20,6,2024-09-08,3893.88,5.9,4.29,3.03,15.36
70398,143,20,2024-09-08,4163.3,6.2,5.43,3.44,
70399,109,5,2024-09-08,1197.66,5.9,4.3,3.64,18.45
70400,208,16,2024-09-08,3389.95,6.8,3.34,3.34,19.61
70401,156,20,2024-09-08,4026.82,7.5,3.5,3.57,19.2
70402,150,16,2024-09-08,277.12,2.4,5.03,3.32,17.05
70403,167,3,2024-09-08,3470.45,4.7,5.42,3.14,14.48
70404,105,16,2024-09-08,3149.15,5.2,4.37,3.49,19.47
70405,214,8,2024-09-08,1477.74,7.1,4.54,3.19,17.04
70406,14,10,2024-09-08,1267.19,7.8,4.52,3.93,16.95
70407,89,13,2024-09-08,2319.12,8.6,5.37,3.92,16.22
70408,88,17,2024-09-08,2526.38,,3.66,,19.83
70409,171,20,2024-09-08,2396.1,3.8,5.36,3.65,19.68
70410,56,7,08/09/2024,995.65,2.3,3.01,3.55,18.98
70411,224,18,2024-09-08,2345.77,4.7,3.85,3.24,15.38
70412,118,7,2024-09-08,4466.3,3.9,3.19,2.82,18.91
70413,194,3,2024-09-08,4100.67,7.1,4.61,3.31,14.08
70414,243,14,08/09/2024,2502.65,5.1,3.43,3.06,19.06
70415,44,7,08/09/2024,4723.88,5.9,3.38,3.94,
70416,170,16,2024-09-08,4033.61,3.0,3.16,3.86,19.79
70417,95,10,2024-09-08,633.01,8.0,5.43,3.76,19.1
70418,219,3,2024-09-08,4456.18,2.5,3.59,3.92,18.61
70419,221,6,2024-09-08,3415.09,2.2,5.38,3.1,14.99
70420,182,11,2024-09-08,4442.21,5.1,3.29,3.84,14.46
70421,178,5,2024-09-08,1853.47,6.1,4.57,2.86,18.77
70422,6,13,2024-09-08,3023.87,5.0,4.03,3.52,16.43
70423,79,20,2024-09-08,405.17,8.9,4.01,2.91,
70424,115,17,2024-09-08,3897.35,6.6,5.17,3.62,19.83
70425,230,10,2024-09-08,2664.81,6.2,4.61,3.98,18.52
70426,158,18,2024-09-08,3361.36,,4.33,3.42,16.4
70427,2,11,2024-09-08,2043.58,4.1,3.83,3.68,16.03
70428,213,13,2024-09-08,2974.87,6.5,3.02,3.3,19.32
70429,103,16,2024-09-08,4620.88,2.1,3.31,3.62,19.13
70430,139,3,2024-09-08,916.78,8.1,3.68,3.91,16.03
70431,223,11,2024-09-08,3583.55,4.0,5.04,3.45,15.26
70432,225,3,2024-09-08,1101.31,5.7,,3.35,14.22
70433,83,1,2024-09-09,4880.58,6.5,,3.93,
70434,176,14,2024-09-09,4067.2,,3.51,3.58,15.45
70435,192,12,2024-09-09,559.37,9.6,3.35,3.49,17.78
70436,244,19,2024-09-09,1321.77,4.9,3.92,3.94,14.82
70437,31,18,2024-09-09,2046.47,2.4,3.09,2.86,
70438,199,17,2024-09-09,989.29,8.3,4.48,3.79,17.06
70439,72,2,2024-09-09,3498.89,7.1,5.2,3.83,18.04
70440,92,10,2024-09-09,4495.14,3.4,5.13,2.99,14.8
70441,42,8,2024-09-09,3182.94,4.1,4.12,3.74,18.96
70442,215,15,2024-09-09,1835.24,7.3,3.33,2.84,18.1
70443,210,2,09/09/2024,4146.37,8.5,3.24,3.2,15.79
70444,182,5,2024-09-09,1415.29,5.0,3.91,3.45,19.93
70445,26,17,2024-09-09,512.18,6.6,3.01,3.42,14.88
70446,121,8,2024-09-09,3111.3,4.2,5.07,3.54,18.88
